supermercado,nombre_comercial,precio,marca,categoria,subcategoria,precio_por_unidad,url,imagen,referencia_externa
El Corte Inglés,Risotto Mediterráneo,,Trevijano,Bebidas,,280 g,https://es.openfoodfacts.org/producto/8410770100091,https://images.openfoodfacts.org/images/products/841/077/010/0091/front_es.45.400.jpg,8410770100091
El Corte Inglés,Picos de Antequera,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329128056,https://images.openfoodfacts.org/images/products/843/332/912/8056/front_es.12.400.jpg,8433329128056
El Corte Inglés,Suchard Oreo Blanco,,"Suchard,Mondelez",Snacks,,230 g,https://es.openfoodfacts.org/producto/7622202037405,https://images.openfoodfacts.org/images/products/762/220/203/7405/front_es.8.400.jpg,7622202037405
El Corte Inglés,Cheese and ham pizza,,El corte inglés,Otros,,390,https://es.openfoodfacts.org/producto/8433329143851,https://images.openfoodfacts.org/images/products/843/332/914/3851/front_en.18.400.jpg,8433329143851
El Corte Inglés,Comino entero,,Ducros,Bebidas,,35 g,https://es.openfoodfacts.org/producto/3166290200371,https://images.openfoodfacts.org/images/products/316/629/020/0371/front_es.10.400.jpg,3166290200371
El Corte Inglés,Pulpa de frutas mandarina lima,,Sojasun,Lácteos y Huevos,,400 g (4 x 100 g),https://es.openfoodfacts.org/producto/3273227483759,https://images.openfoodfacts.org/images/products/327/322/748/3759/front_es.24.400.jpg,3273227483759
El Corte Inglés,"Gelato Pinneis med Sjokolade Vegansk, 3stk, 250 g",,Jensen & Co AS,Congelados,,3 piece,https://es.openfoodfacts.org/producto/8006040008312,https://images.openfoodfacts.org/images/products/800/604/000/8312/front_en.42.400.jpg,8006040008312
El Corte Inglés,Infusión frutal frambuesa rooibos,,Hornimans,Bebidas,,"30 g  (20 x 1,5 g)",https://es.openfoodfacts.org/producto/8410091103634,https://images.openfoodfacts.org/images/products/841/009/110/3634/front_es.17.400.jpg,8410091103634
El Corte Inglés,Té blanco con un toque de vainilla,,Hornimans,Bebidas,,"35 g (20 x 1,75 g)",https://es.openfoodfacts.org/producto/8410091024977,https://images.openfoodfacts.org/images/products/841/009/102/4977/front_en.3.400.jpg,8410091024977
El Corte Inglés,Garbanzos cocidos al natural,,La Asturiana,Bebidas,,"570 g neto, 400 g escurrido",https://es.openfoodfacts.org/producto/8410133139911,https://images.openfoodfacts.org/images/products/841/013/313/9911/front_es.11.400.jpg,8410133139911
El Corte Inglés,Aceitunas negras cacereñas sin hueso,,Serpis,Bebidas,,"350 g neto, 150 g escurrido",https://es.openfoodfacts.org/producto/8410344320016,https://images.openfoodfacts.org/images/products/841/034/432/0016/front_es.7.400.jpg,8410344320016
El Corte Inglés,Cous Cous estilo Marroquí,,Trevijano,Otros,,300g,https://es.openfoodfacts.org/producto/8410770800014,https://images.openfoodfacts.org/images/products/841/077/080/0014/front_es.53.400.jpg,8410770800014
El Corte Inglés,Levadura de cerveza desamargada,,NaturTierra,Otros,,150 g,https://es.openfoodfacts.org/producto/8412016160159,https://images.openfoodfacts.org/images/products/841/201/616/0159/front_es.35.400.jpg,8412016160159
El Corte Inglés,Tortitas espelta,,Santiveri,Bebidas,,100 g,https://es.openfoodfacts.org/producto/8412170025011,https://images.openfoodfacts.org/images/products/841/217/002/5011/front_es.29.400.jpg,8412170025011
El Corte Inglés,Sofrito de tomate,,Ibsa,Conservas,,"350 g (neto), 370 ml",https://es.openfoodfacts.org/producto/8412464131503,https://images.openfoodfacts.org/images/products/841/246/413/1503/front_es.44.400.jpg,8412464131503
El Corte Inglés,Rollitos de primavera,,Ta-Tung,Bebidas,,280 g,https://es.openfoodfacts.org/producto/8437000752011,https://images.openfoodfacts.org/images/products/843/700/075/2011/front_en.26.400.jpg,8437000752011
El Corte Inglés,Salteado tradicional,,Findus,Congelados,,500 g,https://es.openfoodfacts.org/producto/8410074004811,https://images.openfoodfacts.org/images/products/841/007/400/4811/front_es.6.400.jpg,8410074004811
El Corte Inglés,Lenteja pardina EXTRA,,La Asturiana,Bebidas,,1 kg,https://es.openfoodfacts.org/producto/8410133110514,https://images.openfoodfacts.org/images/products/841/013/311/0514/front_es.44.400.jpg,8410133110514
El Corte Inglés,Leche semidesnatada sin lactosa,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329075756,https://images.openfoodfacts.org/images/products/843/332/907/5756/front_es.21.400.jpg,8433329075756
El Corte Inglés,Leche entera UHT,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329075978,https://images.openfoodfacts.org/images/products/843/332/907/5978/front_es.29.400.jpg,8433329075978
El Corte Inglés,Queso mozzarella rallado,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329072243,https://images.openfoodfacts.org/images/products/843/332/907/2243/front_es.19.400.jpg,8433329072243
El Corte Inglés,Atún claro aceite de oliva,,El Corte Inglés,Pescado y Marisco,,,https://es.openfoodfacts.org/producto/8433329070607,https://images.openfoodfacts.org/images/products/843/332/907/0607/front_es.26.400.jpg,8433329070607
El Corte Inglés,Aceite de oliva virgen extra,,El Corte Inglés,Bebidas,,1 litro,https://es.openfoodfacts.org/producto/8433329060141,https://images.openfoodfacts.org/images/products/843/332/906/0141/front_en.26.400.jpg,8433329060141
El Corte Inglés,Filetes de Caballa de Andalucía en Aceite de Oliva,,Pesasur,Pescado y Marisco,,260 g,https://es.openfoodfacts.org/producto/8411317300066,https://images.openfoodfacts.org/images/products/841/131/730/0066/front_es.21.400.jpg,8411317300066
El Corte Inglés,"Yogur natural desnatado 0% m.g. 0% azúcares añadidos con proteínas 12,6 g",,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329094191,https://images.openfoodfacts.org/images/products/843/332/909/4191/front_es.34.400.jpg,8433329094191
El Corte Inglés,Crema de vinagre balsámico de modena,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329076388,https://images.openfoodfacts.org/images/products/843/332/907/6388/front_es.20.400.jpg,8433329076388
El Corte Inglés,0% MG Queso tipo Burgos,,El Corte Inglés,Lácteos y Huevos,,"250 g (4 x 62,5 g)",https://es.openfoodfacts.org/producto/8433329072205,https://images.openfoodfacts.org/images/products/843/332/907/2205/front_es.19.400.jpg,8433329072205
El Corte Inglés,Cortados noir 70%,,Trapa,Dulces,,115 g,https://es.openfoodfacts.org/producto/8410679040528,https://images.openfoodfacts.org/images/products/841/067/904/0528/front_es.23.400.jpg,8410679040528
El Corte Inglés,Kéfir de cabra,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329096973,https://images.openfoodfacts.org/images/products/843/332/909/6973/front_es.26.400.jpg,8433329096973
El Corte Inglés,Mantequilla con sal,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329104142,https://images.openfoodfacts.org/images/products/843/332/910/4142/front_es.28.400.jpg,8433329104142
El Corte Inglés,Bebida de avena sin azúcares añadidos,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329121422,https://images.openfoodfacts.org/images/products/843/332/912/1422/front_es.23.400.jpg,8433329121422
El Corte Inglés,Massa para pizza fina,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329109864,https://images.openfoodfacts.org/images/products/843/332/910/9864/front_es.7.400.jpg,8433329109864
El Corte Inglés,Salmón ahumado,,El Corte Inglés,Pescado y Marisco,,100 g,https://es.openfoodfacts.org/producto/8433329132688,https://images.openfoodfacts.org/images/products/843/332/913/2688/front_es.17.400.jpg,8433329132688
El Corte Inglés,Dulce de membrillo,,El Corte Inglés,Otros,,2 x 200 g,https://es.openfoodfacts.org/producto/8433329121415,https://images.openfoodfacts.org/images/products/843/332/912/1415/front_es.12.400.jpg,8433329121415
El Corte Inglés,Mermelada de fresa,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329135818,https://images.openfoodfacts.org/images/products/843/332/913/5818/front_es.15.400.jpg,8433329135818
El Corte Inglés,Mermelada de arandanos,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329135924,https://images.openfoodfacts.org/images/products/843/332/913/5924/front_es.12.400.jpg,8433329135924
El Corte Inglés,Guisantes al natural,,El Corte Inglés,Frutas y Verduras,,,https://es.openfoodfacts.org/producto/8433329138154,https://images.openfoodfacts.org/images/products/843/332/913/8154/front_es.9.400.jpg,8433329138154
El Corte Inglés,Jamon cocido extra selección,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329140164,https://images.openfoodfacts.org/images/products/843/332/914/0164/front_es.15.400.jpg,8433329140164
El Corte Inglés,Pimientos del piquillo al ajillo,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329132978,https://images.openfoodfacts.org/images/products/843/332/913/2978/front_es.10.400.jpg,8433329132978
El Corte Inglés,Gazpacho Fusiona,,Biosabor,Frutas y Verduras,,750 ml,https://es.openfoodfacts.org/producto/8437024590484,https://images.openfoodfacts.org/images/products/843/702/459/0484/front_es.10.400.jpg,8437024590484
El Corte Inglés,Nesquik extra choco,,Nestlé,Bebidas,,390 g,https://es.openfoodfacts.org/producto/7613034139702,https://images.openfoodfacts.org/images/products/761/303/413/9702/front_es.42.400.jpg,7613034139702
El Corte Inglés,Valor Chocolate negro 70% con naranja,,Valor,Dulces,,200 g,https://es.openfoodfacts.org/producto/8410109110524,https://images.openfoodfacts.org/images/products/841/010/911/0524/front_es.6.400.jpg,8410109110524
El Corte Inglés,Cannelloni,,El Pavo,Bebidas,,125 g,https://es.openfoodfacts.org/producto/8410173001018,https://images.openfoodfacts.org/images/products/841/017/300/1018/front_es.8.400.jpg,8410173001018
El Corte Inglés,Porras Churros XXL,,Maheso,Congelados,,320 g,https://es.openfoodfacts.org/producto/8410705014400,https://images.openfoodfacts.org/images/products/841/070/501/4400/front_es.33.400.jpg,8410705014400
El Corte Inglés,Sopa estilo Thai,,Trevijano,Frutas y Verduras,,200 g,https://es.openfoodfacts.org/producto/8410770140004,https://images.openfoodfacts.org/images/products/841/077/014/0004/front_es.57.400.jpg,8410770140004
El Corte Inglés,Sopa Juliana de Mar,,Trevijano,Frutas y Verduras,,100 g,https://es.openfoodfacts.org/producto/8410770002012,https://images.openfoodfacts.org/images/products/841/077/000/2012/front_es.27.400.jpg,8410770002012
El Corte Inglés,Croquetas de boletus,,Soria Natural,Bebidas,,250 g (8 x 31.25 g),https://es.openfoodfacts.org/producto/8422947510329,https://images.openfoodfacts.org/images/products/842/294/751/0329/front_es.36.400.jpg,8422947510329
El Corte Inglés,Tostadas ligeras arroz integral y lino,,Soria Natural,Bebidas,,"85 g (25 x 3,4 g)",https://es.openfoodfacts.org/producto/8422947805043,https://images.openfoodfacts.org/images/products/842/294/780/5043/front_es.6.400.jpg,8422947805043
El Corte Inglés,Caldo de verduras ecológico y sin gluten,,Biocop,Bebidas,,66 g (6 cubitos x 11 g),https://es.openfoodfacts.org/producto/8423903002131,https://images.openfoodfacts.org/images/products/842/390/300/2131/front_es.6.400.jpg,8423903002131
El Corte Inglés,Bebida de soja,,El Corte Inglés,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8433329070157,https://images.openfoodfacts.org/images/products/843/332/907/0157/front_es.22.400.jpg,8433329070157
El Corte Inglés,Salsa sin huevo y sin lactosa,,Coosur,Conservas,,450 ml,https://es.openfoodfacts.org/producto/8436033825266,https://images.openfoodfacts.org/images/products/843/603/382/5266/front_es.23.400.jpg,8436033825266
El Corte Inglés,Espinacas con garbanzos,,Campo Rico,Bebidas,,360 g,https://es.openfoodfacts.org/producto/8437009074787,https://images.openfoodfacts.org/images/products/843/700/907/4787/front_es.16.400.jpg,8437009074787
El Corte Inglés,Cornetto made with soy - Frigo,,Cornetto,Congelados,,"240 g (4 * 60 g), 360 ml (4 * 90 ml)",https://es.openfoodfacts.org/producto/8714100873885,https://images.openfoodfacts.org/images/products/871/410/087/3885/front_en.37.400.jpg,8714100873885
El Corte Inglés,Riz paella,,La Fallera,Bebidas,,2 kg,https://es.openfoodfacts.org/producto/8410084041141,https://images.openfoodfacts.org/images/products/841/008/404/1141/front_es.28.400.jpg,8410084041141
El Corte Inglés,Agua mineral natural,,El Corte Inglés,Bebidas,,50 cl,https://es.openfoodfacts.org/producto/8433329089906,https://images.openfoodfacts.org/images/products/843/332/908/9906/front_es.24.400.jpg,8433329089906
El Corte Inglés,Cous cous con quinoa y verduras,,Maheso,Congelados,,300 g,https://es.openfoodfacts.org/producto/8410705034316,https://images.openfoodfacts.org/images/products/841/070/503/4316/front_es.6.400.jpg,8410705034316
El Corte Inglés,Almendras repeladas crudas,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329088640,https://images.openfoodfacts.org/images/products/843/332/908/8640/front_es.24.400.jpg,8433329088640
El Corte Inglés,Bio anacardos,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329082112,https://images.openfoodfacts.org/images/products/843/332/908/2112/front_es.20.400.jpg,8433329082112
El Corte Inglés,Bio nuez pecana,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329082174,https://images.openfoodfacts.org/images/products/843/332/908/2174/front_es.27.400.jpg,8433329082174
El Corte Inglés,Caldo natural cocido madrileño,,ANETO NATURAL,Otros,,1 l,https://es.openfoodfacts.org/producto/8410748001184,https://images.openfoodfacts.org/images/products/841/074/800/1184/front_es.33.400.jpg,8410748001184
El Corte Inglés,Cacahuetes fritos y salados,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329088657,https://images.openfoodfacts.org/images/products/843/332/908/8657/front_es.19.400.jpg,8433329088657
El Corte Inglés,Yogur al estilo griego natural,,El Corte Inglés,Lácteos y Huevos,,6 x 125 g,https://es.openfoodfacts.org/producto/8433329094122,https://images.openfoodfacts.org/images/products/843/332/909/4122/front_es.9.400.jpg,8433329094122
El Corte Inglés,Bio aceite de oliva virgen extra,,El Corte Inglés,Bebidas,,500 ml,https://es.openfoodfacts.org/producto/8433329094948,https://images.openfoodfacts.org/images/products/843/332/909/4948/front_es.25.400.jpg,8433329094948
El Corte Inglés,Bio huevos frescos M-L,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329089296,https://images.openfoodfacts.org/images/products/843/332/908/9296/front_es.31.400.jpg,8433329089296
El Corte Inglés,Yogur natural,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329067812,https://images.openfoodfacts.org/images/products/843/332/906/7812/front_es.25.400.jpg,8433329067812
El Corte Inglés,Cacahuetes fritos con miel,,El Corte Inglés,Bebidas,,150 g,https://es.openfoodfacts.org/producto/8433329088664,https://images.openfoodfacts.org/images/products/843/332/908/8664/front_fr.30.400.jpg,8433329088664
El Corte Inglés,Bombones Artesanía,,Trapa,Dulces,,72 g,https://es.openfoodfacts.org/producto/8410679106064,https://images.openfoodfacts.org/images/products/841/067/910/6064/front_es.19.400.jpg,8410679106064
El Corte Inglés,Choco chips,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329094290,https://images.openfoodfacts.org/images/products/843/332/909/4290/front_es.11.400.jpg,8433329094290
El Corte Inglés,100% Reciclado Ultra resistente 30L - contenedor amarillo,,Relevo,Otros,,15,https://es.openfoodfacts.org/producto/8411081131132,https://images.openfoodfacts.org/images/products/841/108/113/1132/front_es.10.400.jpg,8411081131132
El Corte Inglés,0% MG Queso tipo Burgos,,El Corte Inglés,Lácteos y Huevos,,500 g (2 x 250 g),https://es.openfoodfacts.org/producto/8433329072199,https://images.openfoodfacts.org/images/products/843/332/907/2199/front_es.22.400.jpg,8433329072199
El Corte Inglés,Aceite de oliva virgen extra hojiblanca,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329060172,https://images.openfoodfacts.org/images/products/843/332/906/0172/front_es.19.400.jpg,8433329060172
El Corte Inglés,Cream crackers,,El Corte Inglés,Snacks,,,https://es.openfoodfacts.org/producto/8433329103701,https://images.openfoodfacts.org/images/products/843/332/910/3701/front_es.13.400.jpg,8433329103701
El Corte Inglés,Cream crackers integrales,,El Corte Inglés,Snacks,,200 g,https://es.openfoodfacts.org/producto/8433329103718,https://images.openfoodfacts.org/images/products/843/332/910/3718/front_es.12.400.jpg,8433329103718
El Corte Inglés,Atún claro aceite de oliva virgen extra,,El Corte Inglés,Pescado y Marisco,,,https://es.openfoodfacts.org/producto/8433329072960,https://images.openfoodfacts.org/images/products/843/332/907/2960/front_es.15.400.jpg,8433329072960
El Corte Inglés,Mantequilla light,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329104135,https://images.openfoodfacts.org/images/products/843/332/910/4135/front_es.30.400.jpg,8433329104135
El Corte Inglés,Bebida de almendra sin azúcares añadidos,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329121439,https://images.openfoodfacts.org/images/products/843/332/912/1439/front_es.25.400.jpg,8433329121439
El Corte Inglés,Kéfir de vaca,,El Corte Inglés,Lácteos y Huevos,,,https://es.openfoodfacts.org/producto/8433329104715,https://images.openfoodfacts.org/images/products/843/332/910/4715/front_es.8.400.jpg,8433329104715
El Corte Inglés,Yogur natural desnatado 0%,,El Corte Inglés,Lácteos y Huevos,,500 g,https://es.openfoodfacts.org/producto/8433329104692,https://images.openfoodfacts.org/images/products/843/332/910/4692/front_es.15.400.jpg,8433329104692
El Corte Inglés,Atún claro,,El Corte Inglés,Pescado y Marisco,,,https://es.openfoodfacts.org/producto/8433329103428,https://images.openfoodfacts.org/images/products/843/332/910/3428/front_es.10.400.jpg,8433329103428
El Corte Inglés,Aceite refinado de girasol,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329128124,https://images.openfoodfacts.org/images/products/843/332/912/8124/front_es.16.400.jpg,8433329128124
El Corte Inglés,Membrillo 100% Natural,,El Corte Inglés,Frutas y Verduras,,,https://es.openfoodfacts.org/producto/8433329129350,https://images.openfoodfacts.org/images/products/843/332/912/9350/front_es.12.400.jpg,8433329129350
El Corte Inglés,Zumo de naranja recién exprimido,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329130004,https://images.openfoodfacts.org/images/products/843/332/913/0004/front_es.9.400.jpg,8433329130004
El Corte Inglés,Palomitas para microondas sabor mantequilla,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329130769,https://images.openfoodfacts.org/images/products/843/332/913/0769/front_es.3.400.jpg,8433329130769
El Corte Inglés,Nuez pelada,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329134347,https://images.openfoodfacts.org/images/products/843/332/913/4347/front_es.8.400.jpg,8433329134347
El Corte Inglés,Tortilla,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329133210,https://images.openfoodfacts.org/images/products/843/332/913/3210/front_es.12.400.jpg,8433329133210
El Corte Inglés,Tortilla de patata con cebolla,,El Corte Ingles,Otros,,,https://es.openfoodfacts.org/producto/8433329133227,https://images.openfoodfacts.org/images/products/843/332/913/3227/front_es.9.400.jpg,8433329133227
El Corte Inglés,Orejones de albaricoque,,El Corte Inglés,Frutas y Verduras,,350g,https://es.openfoodfacts.org/producto/8433329134637,https://images.openfoodfacts.org/images/products/843/332/913/4637/front_es.8.400.jpg,8433329134637
El Corte Inglés,Salchichas Frankfurt,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329125888,https://images.openfoodfacts.org/images/products/843/332/912/5888/front_es.10.400.jpg,8433329125888
El Corte Inglés,Cacahuetes con cascara,,El Corte Inglés,Bebidas,,400g,https://es.openfoodfacts.org/producto/8433329134064,https://images.openfoodfacts.org/images/products/843/332/913/4064/front_es.27.400.jpg,8433329134064
El Corte Inglés,Sumo tomate caniles,,El Corte Inglés,Frutas y Verduras,,,https://es.openfoodfacts.org/producto/8433329130165,https://images.openfoodfacts.org/images/products/843/332/913/0165/front_es.11.400.jpg,8433329130165
El Corte Inglés,Tortas de aceite,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329135078,https://images.openfoodfacts.org/images/products/843/332/913/5078/front_es.7.400.jpg,8433329135078
El Corte Inglés,Mermelada de fresa,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329135887,https://images.openfoodfacts.org/images/products/843/332/913/5887/front_es.14.400.jpg,8433329135887
El Corte Inglés,Mermelada albaricoque,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329135917,https://images.openfoodfacts.org/images/products/843/332/913/5917/front_es.12.400.jpg,8433329135917
El Corte Inglés,Mermelada de melocotón,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329135894,https://images.openfoodfacts.org/images/products/843/332/913/5894/front_es.24.400.jpg,8433329135894
El Corte Inglés,Mostaza,,El Corte Inglés,Conservas,,,https://es.openfoodfacts.org/producto/8433329136617,https://images.openfoodfacts.org/images/products/843/332/913/6617/front_es.9.400.jpg,8433329136617
El Corte Inglés,Torreznos,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329144681,https://images.openfoodfacts.org/images/products/843/332/914/4681/front_en.9.400.jpg,8433329144681
El Corte Inglés,Tempura de verduras,,Maheso,Congelados,,400 g,https://es.openfoodfacts.org/producto/8410705014493,https://images.openfoodfacts.org/images/products/841/070/501/4493/front_es.34.400.jpg,8410705014493
El Corte Inglés,Turrón de Chocolate con Almendras Enteras,,"Suchard,Mondelez",Snacks,,230 g,https://es.openfoodfacts.org/producto/7622202037481,https://images.openfoodfacts.org/images/products/762/220/203/7481/front_es.8.400.jpg,7622202037481
El Corte Inglés,Chocolate Crujiente Príncipe,,Suchard,Snacks,,230 g,https://es.openfoodfacts.org/producto/7622202037962,https://images.openfoodfacts.org/images/products/762/220/203/7962/front_es.11.400.jpg,7622202037962
El Corte Inglés,Crema De Almendras,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329154246,https://images.openfoodfacts.org/images/products/843/332/915/4246/front_pt.8.400.jpg,8433329154246
El Corte Inglés,Chocolate con leche GALLETA + TABLETA,,El Corte Inglés,Cereales y Galletas,,150g,https://es.openfoodfacts.org/producto/8433329157520,https://images.openfoodfacts.org/images/products/843/332/915/7520/front_es.5.400.jpg,8433329157520
El Corte Inglés,Caldo de pollo,,El Corte Ingles,Otros,,1 l,https://es.openfoodfacts.org/producto/8433329160209,https://images.openfoodfacts.org/images/products/843/332/916/0209/front_es.26.400.jpg,8433329160209
El Corte Inglés,Lechuga de pavo lonchas finas,,,Otros,,"150 gramos, 15 lonchas finas",https://es.openfoodfacts.org/producto/8433329144933,https://images.openfoodfacts.org/images/products/843/332/914/4933/front_es.3.400.jpg,8433329144933
El Corte Inglés,Feta cheese (P.D.O.) lactose free,,Dodoni,Lácteos y Huevos,,150 g,https://es.openfoodfacts.org/producto/5201168815399,https://images.openfoodfacts.org/images/products/520/116/881/5399/front_en.3.400.jpg,5201168815399
El Corte Inglés,Griechischer Fetawürfel DOP in Öl,,Dodoni,Lácteos y Huevos,,150 g,https://es.openfoodfacts.org/producto/5201168215458,https://images.openfoodfacts.org/images/products/520/116/821/5458/front_en.15.400.jpg,5201168215458
El Corte Inglés,Digestive avena,,"Gullón, Ligera",Cereales y Galletas,,425 g,https://es.openfoodfacts.org/producto/8410376047530,https://images.openfoodfacts.org/images/products/841/037/604/7530/front_es.32.400.jpg,8410376047530
El Corte Inglés,Caramelo Liquido,,Royal,Snacks,,400 g (neto),https://es.openfoodfacts.org/producto/8410000005387,https://images.openfoodfacts.org/images/products/841/000/000/5387/front_es.4.400.jpg,8410000005387
El Corte Inglés,Té latte chai,,Hornimans,Bebidas,,36 g (12 x 3 g),https://es.openfoodfacts.org/producto/8410091066076,https://images.openfoodfacts.org/images/products/841/009/106/6076/front_es.9.400.jpg,8410091066076
El Corte Inglés,Ketchup cero sin azúcares añadidos,,Prima,Conservas,,325 g,https://es.openfoodfacts.org/producto/8410118044575,https://images.openfoodfacts.org/images/products/841/011/804/4575/front_es.12.400.jpg,8410118044575
El Corte Inglés,Crema casera calabaza,,Gallina Blanca,Frutas y Verduras,,1 l,https://es.openfoodfacts.org/producto/8410300357568,https://images.openfoodfacts.org/images/products/841/030/035/7568/front_es.16.400.jpg,8410300357568
El Corte Inglés,Menestra de verduras,,Carretilla,Bebidas,,300 g,https://es.openfoodfacts.org/producto/8410416003588,https://images.openfoodfacts.org/images/products/841/041/600/3588/front_es.42.400.jpg,8410416003588
El Corte Inglés,Bechamel de arroz ecológica sin lactosa,,Amandín,Conservas,,200 ml,https://es.openfoodfacts.org/producto/8410509000616,https://images.openfoodfacts.org/images/products/841/050/900/0616/front_es.25.400.jpg,8410509000616
El Corte Inglés,Sopa Campesina,,Trevijano,Frutas y Verduras,,100 g,https://es.openfoodfacts.org/producto/8410770002029,https://images.openfoodfacts.org/images/products/841/077/000/2029/front_es.37.400.jpg,8410770002029
El Corte Inglés,Arroz integral con quinoa + 4 cereales paquete 500 g,,Sos,Bebidas,,500 g,https://es.openfoodfacts.org/producto/8410830025371,https://images.openfoodfacts.org/images/products/841/083/002/5371/front_es.8.400.jpg,8410830025371
El Corte Inglés,Chocolate puro,,Chocolates Solé,Dulces,,100 g,https://es.openfoodfacts.org/producto/8411066002907,https://images.openfoodfacts.org/images/products/841/106/600/2907/front_es.26.400.jpg,8411066002907
El Corte Inglés,Pan tostado extra crujiente estilo tradicional,,Ortiz,Bebidas,,324 g (30 rebanadas),https://es.openfoodfacts.org/producto/8412600051191,https://images.openfoodfacts.org/images/products/841/260/005/1191/front_es.11.400.jpg,8412600051191
El Corte Inglés,Duo canónigo y rúcula,,Florette,Frutas y Verduras,,100 gramos,https://es.openfoodfacts.org/producto/8414516058462,https://images.openfoodfacts.org/images/products/841/451/605/8462/front_en.37.400.jpg,8414516058462
El Corte Inglés,Gazpacho,,Hida,Frutas y Verduras,,750 ml,https://es.openfoodfacts.org/producto/8424523040084,https://images.openfoodfacts.org/images/products/842/452/304/0084/front_es.38.400.jpg,8424523040084
El Corte Inglés,Seitán esponjoso al curry ecológico,,Soria Natural,Bebidas,,375 g,https://es.openfoodfacts.org/producto/8422947520038,https://images.openfoodfacts.org/images/products/842/294/752/0038/front_es.7.400.jpg,8422947520038
El Corte Inglés,Caldo vegetal biológico,,GranoVita,Bebidas,,"84 g (8 cubitos x 10,5 g)",https://es.openfoodfacts.org/producto/8423266500534,https://images.openfoodfacts.org/images/products/842/326/650/0534/front_es.6.400.jpg,8423266500534
El Corte Inglés,Tortitas de arroz con 50% de  algarroba,,Biocop,Bebidas,,"100 g (6 * 16,6 g)",https://es.openfoodfacts.org/producto/8423903040232,https://images.openfoodfacts.org/images/products/842/390/304/0232/front_es.25.400.jpg,8423903040232
El Corte Inglés,Horchata natural granizada sin gluten,,Mercader,Congelados,,800 ml (4 x 200 ml),https://es.openfoodfacts.org/producto/8425991411901,https://images.openfoodfacts.org/images/products/842/599/141/1901/front_es.26.400.jpg,8425991411901
El Corte Inglés,Huevas de arenque tarrina,,Avruga,Pescado y Marisco,,"55g, 120g, 350g, 900g",https://es.openfoodfacts.org/producto/8427610000060,https://images.openfoodfacts.org/images/products/842/761/000/0060/front_es.31.400.jpg,8427610000060
El Corte Inglés,Tofu,,Natursoy,Bebidas,,250 g,https://es.openfoodfacts.org/producto/8428159100013,https://images.openfoodfacts.org/images/products/842/815/910/0013/front_es.28.400.jpg,8428159100013
El Corte Inglés,Zumo multifrutas,,El Corte Inglés,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8433329017886,https://images.openfoodfacts.org/images/products/843/332/901/7886/front_es.16.400.jpg,8433329017886
