id,nombre_comercial,id_externo,precio
7729,Aceitunas manzanilla en rodajas Jolca 3 x 50 g,294213,2.15
7730,Aceitunas manzanilla rellena de anchoa Fragata 130 g,302295,1.99
7731,Aceitunas rellenas de anchoa del cantábrico Jolca 150 g,75342,2.55
7735,Pepinillos agrigulces en rodajas Hugo reitzel 270 g,311291,1.95
7736,Nueces peladas Gancedo 350 g,293141,4.35
7737,Mix frutos secos sabor miel y mostaza Frit ravich 300 g,273018,2.95
7740,Almendras fritas Dia Naturmundo 200 g,220831,3.15
7741,Maíz frito MisterCorn 160 g,279707,1.99
7743,Mix frutos secos chilli picante Frit ravich 300 g,221429,2.95
7744,Mix frutos secos chilli picante Frit ravich 110 g,252384,1.2
7745,Nueces peladas al natural Dia Naturmundo 200 g,214775,2.6
7746,Anacardos al natural Dia Naturmundo 200 g,271641,2.79
7747,Mix de frutos secos naturales Dia Naturmundo 200 g,305210,2.6
7748,Almendras al natural con piel Dia Naturmundo 200 g,222910,2.49
7749,Almendras peladas al natural Dia Naturmundo 125 g,253837,1.81
7750,Pipas Grefusa Piponazo 195 g,273015,2.79
7751,Mix frutos secos Frit ravich 110 g,305791,1.2
7752,Mix frutos secos MisterCorn 160 g,279660,1.99
7753,Pipas supremas Facundo 120 g,293243,2.45
7754,Piñones al natural Dia Naturmundo 70 g,144801,2.99
7755,Mix de frutos secos harmony Dia Naturmundo 40 g,292504,0.85
7756,Mix de frutos secos enjoy Dia Naturmundo 40 g,292505,0.85
7757,Mix frutos secos Frit ravich 300 g,148426,2.95
7758,Pipas con sal Grefusa 165 g,99132,1.79
7760,Nuez pecana Dia Naturmundo 150 g,290564,3.04
7761,Mix tijuana Grefusa 145 g,307993,1.99
7762,Pipas Grefusa Piponazo 119 g,267268,1.89
7763,Avellanas al natural Dia Naturmundo 150 g,290563,2.49
7764,Mix de frutos secos sabor trufa Dia Naturmundo 185 g,306140,2.89
7765,Mix de frutos secos sabor limón y pimienta Dia Naturmundo 185 g,306139,2.89
7766,Pipas saladas Chulapas 110 g,305613,1.45
7767,Mix de frutos secos harmony Dia Naturmundo 200 g,292498,2.89
7768,Mix de frutos secos enjoy Dia Naturmundo 200 g,292499,2.89
7769,Chocolate con pistacho estilo Dubai Dia Temptation 150 g,307762,4.49
7771,Chocolate negro Dia Temptation 100 g,1553,1.15
7774,Chocolate negro 55% cacao para postres Dia Temptation 200 g,3266,2.35
7777,Crema al cacao duo Dia Temptation bote 400 g,10446,1.89
7780,Chocolate a la taza en polvo Dia Temptation 400 g,3053,1.85
7782,Cacahuetes cubiertos de chocolate de colores Dia Temptation bolsa 180 g,290813,1.9
7787,Barrita de chocolate caramelo y galleta Dia Temptation bolsa 290 g,33076,2.65
7790,Chocolate negro 74% con cacao caramelizado Dia Temptation 100 g,225442,1.99
7791,Chocolatinas + peluche conejo de Pascua Nestlé 142 g,310287,11.99
7795,Chocolate relleno de pistacho Dubai Delicadore bolsa 40 g,308898,1.49
7798,Cacao soluble Dia Temptation 900 g,238,4.49
7800,Chocolate blanco Nestlé Milkybar 100 g,241803,2.09
7807,Chocolate negro 70% cacao sin azúcar Valor 100 g,148195,2.99
7810,Cacao soluble Dia Temptation 1.5 Kg,57965,6.59
7815,Chocolate negro 80% noir 0% azúcares Trapa 80 g,277438,2.1
7817,Chocolate negro con naranja Lindt Excellence 100 g,54434,3.99
7820,Chocolate negro con un toque de flor de sal Lindt Excellence 100 g,107125,3.99
7827,Cacao puro en polvo 0% azúcares añadidos Valor 250 g,169734,7.4
7830,Bombones cortados clásicos Trapa caja 115 g,85587,2.5
7834,Chocolate 74% cacao con frambuesa Trapa 80 g,277436,2.49
7839,Figura de chocolate de Pascua Hamlet bolsa 50 g (modelos diferentes),305935,1.89
7842,Chocolate negro con barquillo y caramelo Lindt 100 g,305882,3.99
7844,Chocolate negro con caramelo salado en láminas Nestlé Dark caja 150 g,308868,4.99
7849,Barritas de galleta salted caramel Kit Kat 99 g,308059,1.85
7850,Chocolate negro fondant para postres Nestlé 200 g,19092,4.05
7851,Cereales con chocolate negro Kellogg's Special K caja 325 g,12333,3.19
7853,Perlitas de chocolate blanco Dr. Oetker bolsa 100 g,303681,3.79
7855,Crema de avellanas y cacao con galleta Dia Temptation frasco 350 g,301465,2.65
7857,Chocolate blanco para postres Nestlé 170 g,148474,3.89
7858,Cereales con chocolate alto en proteínas Nestlé Chocapic caja 340 g,310462,3.39
7859,Barritas de galleta recubiertas de chocolate blanco Kit Kat bolsa 3 x 41.5 g,233828,2.39
7862,Bombones de chocolate cuore Nestlé Caja Roja bolsa 24 g,310480,1.59
7865,Galleta rellena de crema de chocolate Principe paquete 300 g,18992,2.25
7867,Barritas de chocolate blanco y avellanas Kinder Bueno bolsa 39 g,18373,1.39
7868,Crema al cacao Dia Temptation bote 400 g,10445,1.89
7870,Barritas de chocolate blanco y avellanas Kinder bolsa 3 x 39 g,144684,3.49
7871,Cereales integrales con chocolate Nestlé Chocapic caja 375 g,43106,3.49
7872,Cereales de pétalos de trigo y chocolate Gran Dia caja 500 g,74306,2.0
7874,Sirope de chocolate Delimagic de Dia botella 295 g,161790,1.79
7880,Barritas de chocolate con caramelo y cacahuetes Snickers bolsa 150 g,18237,2.99
7881,"Barritas de chocolate, turrón y caramelo Dia Temptation bolsa 200 g",33077,1.89
7883,Chocolate blanco con relleno de galleta filipinos Nestlé Extrafino 84 g,297962,1.68
7886,Galleta rellena de crema de chocolate Principe paquete 3 x 300 g,189842,5.75
7887,Roscos de galleta con chocolate blanco chocobom Gullón bolsa 128 g,275985,1.49
7890,Cereales integrales con chocolate y caramelo Nestlé Lion caja 400 g,144546,3.69
7891,Cereales integrales con chocolate nesquik Nesquik caja 375 g,55685,3.99
7892,Obleas con doble relleno Kinder caja 128 g,263289,3.19
7895,Paraguas de chocolate Lacasa bolsa 50 g,32791,3.29
7897,Crema de cacao crunchy Nocilla bote 180 g,305823,2.69
7898,Crema de cacao noir Nocilla bote 180 g,282763,2.99
7899,Barrita de chocolate con avellanas sin gluten ondulé Dr. Schar bolsa 30 g,283307,1.19
7900,Cereales integrales con chocolate negro Nestlé Fitness caja 375 g,87245,4.25
7901,Crema de cacahuete crujiente Capitán Mani bote 340 g,194452,3.39
7902,Barritas de chocolate y galleta Nestlé Jungly bolsa 102 g,293025,1.79
7903,Barritas de chocolate y caramelo 3 unidades Mars bolsa 135 g,18242,2.99
7906,Cereales de avena al cacao oaties Kellogg's caja 360 g,306608,1.8
7907,Barrita de galleta y chocolate blanco Nestlé Milkybar bolsa 1 unidad,306556,0.99
7908,Barrita de chocolate y galleta Nestlé bolsa 1 unidad,306554,0.99
7909,Roscos de galleta con chocolate blanco chocoaros Galleteca de Dia bolsa 128 g,13068,1.0
7910,Roscos de galleta con chocolate negro chocoaros Galleteca de Dia bolsa 128 g,1577,1.0
7911,Roscos de galleta con chocolate blanco Artiach Filipinos bolsa 93 g + 35 g,25311,1.59
7912,Galletas cubiertas de chocolate negro Galleteca de Dia caja 150 g,40413,1.4
7914,Mini galletas chocolateadas con vitaminas Simpsons Arluy caja 135 g,198551,1.89
7916,Galletas María con chocolate sin gluten Galleteca de Dia paquete 200 g,305934,1.75
7918,Palitos de galleta recubiertos de chocolate Mikado caja 75 g,21213,2.25
7919,Roscos de galleta con chocolate negro Artiach Filipinos bolsa 93 g + 35 g,177632,1.59
7920,Barrita proteína sabor chocolate blanco con stracciatella Just loading bolsa 35 g,256556,1.49
7921,Cereales granola de avena con chocolate negro Kellogg's Special K caja 320 g,283093,2.95
7923,Barritas de galleta con doble chocolate Kit Kat 99 g,297860,1.85
7924,Galletas rellenas de chocolate blanco estrellas Principe caja 225 g,100268,2.75
7926,Preparado para tarta de oreo Royal caja 215 g,89785,3.99
7927,Preparado para tarta de chocolate milka Royal caja 350 g,150816,4.5
7928,Galletas choco wafer chocolate blanco Milka bolsa 180 g,158038,3.49
7929,Tinte castaño chocolate N.º 3.65 Palette caja 1 unidad,148422,4.69
7930,Barritas de cereales con cacahuetes y cacao Corny bolsa 35 g,279597,1.99
7931,"Barritas de cereales con coco, cacao, anacardos y crema de almendra protein Kellogg's Special K caja 112 g",245356,3.59
7932,Batido sustitutivo de chocolate Bicentury caja 5 unidades,203121,7.75
7938,Galletas integrales con 5 cereales y chocolate Florbu bolsa 370 g,288344,2.79
7941,Galletas a cucharadas con cereales y vitaminas Artiach Dinosaurus caja 320 g,283823,2.99
7942,Galletas digestive finas con chocolate negro Fontaneda caja 170 g,258933,2.8
7944,Barritas proteicas de cacahuete y chocolate Nature Valley caja 160 g,262294,3.89
7946,Barritas de galleta con chocolate negro 70% Kit Kat bolsa 3 x 41.5 g,222148,2.39
7950,Galletas sándwich con chocolate sin azúcares Gullón caja 250 g,150608,2.05
7951,Galletas chip choco con pepitas de chocolate sin azúcares Gullón bolsa 125 g,74283,2.65
7952,Barritas de cereales bañadas con chocolate negro sin azúcares Bicentury caja 102 g,232052,3.49
7956,Galletas chocolateadas Los Simpsons Arluy bolsa 400 g,301189,2.95
7960,Nubes de chocolate soft kiss Haribo bolsa 175 g,149165,1.99
7962,Galletas con chocolate Cuétara Campurrianas caja 417 g,297330,3.95
7963,Cereales con chocolate Kit Kat caja 330 g,293811,3.69
7964,Bombones de chocolate negro 70% cacao Nestlé Dark caja 142 g,296112,4.75
7965,Galletas con chocolate blanco y toppings choco muerdos Cuétara Flakes bolsa 100 g,304651,1.99
7967,Galletas con chocolate choco sticks Milka bolsa 112 g,295319,1.99
7970,Barrita de chocolate con crema de cacahuete Reeses's bolsa 42 g,300973,1.5
7971,Galletas con chocolate energy Artiach Chiquilin caja 150 g,307666,2.69
7973,Galleta con tres chocolates El molino de Dia 76 g,294639,0.89
7974,Galletas rellenas de chocolate y crema choco guay Cuétara Tostarica caja 144 g + 17% gratis,299738,2.45
7976,Barritas proteicas de cacao y avellana Nakd caja 135 g,304667,3.49
7977,Mini barritas de chocolate con caramelo y cacahuetes Snickers bolsa 227 g,300055,3.99
7978,Mini barritas de chocolate y galleta rellena de caramelo Twix bolsa 227 g,301379,3.99
7979,Muesli crujiente con cacao sin gluten Esgir bolsa 300 g,309170,2.69
7980,Cereales integrales con chocolate y vainilla mix Nesquik bolsa 225 g,308964,2.39
7981,Cereales cubiertos de chocolate y galleta balls Huesitos bolsa 140 g,303699,3.3
7984,Galletas con pepitas de chocolate oceanix Cuétara Tostarica caja 400 g,294764,3.95
7987,Tinte pelo permanente color chocolate N.º 5.93 Dia Imaqe caja 1 unidad,292774,3.85
7988,Barritas de brownie de chocolate Fibre one caja 96 g,301583,2.79
7989,Preparado para tortitas al cacao con chocolate Dr. Oetker bolsa 210 g,303685,2.99
7990,Conejos de Pascua de chocolate Laica 70 g,272207,1.29
7991,Galletas con pepitas de chocolate sin gluten Galleteca de Dia bolsa 100 g,303559,1.59
7992,Barritas de galleta recubiertas de chocolate Kit Kat bolsa 3 x 41 g,26137,2.3
7993,Galletas de barquillo recubiertas de chocolate mini wafers Milka bolsa 110 g,278710,2.45
7994,"Barrita de cereales con coco, cacao y anacardos protein Kellogg's Special K bolsa 35 g",306677,1.0
7995,Caramelos clásicos de toffee con chocolate Werther's bolsa 120 g,212331,2.15
7996,Mini barritas de galleta recubiertas de chocolate Kit Kat bolsa 200 g,30432,3.39
7998,Barrita de proteínas de coco y chocolate Just loading bolsa 27 g,296122,1.0
7999,"Cereales de trigo, avena y quinoa integral con cacao proteína Nestlé Fitness caja 310 g",303179,3.99
8001,Cápsulas de café cocoa & hazelnut Dia Arom'arte 10 unidades,306464,2.39
8002,Cápsulas de café choco cookies Dia Arom'arte 10 unidades,308472,2.39
8003,Azúcar blanco Azucarera paquete 1 Kg,178,1.07
8005,Regaliz rojo torcidas Dia Marcelo Caramelo bolsa 225 g,161768,1.15
8008,Tronquitos sin pica relleno Dia Marcelo Caramelo bolsa 225 g,162404,1.15
8009,Manzanilla Dia Tetería 25 unidades,1527,0.75
8010,Chicles sabor hierbabuena sin azúcar Iceberg de Dia bolsa 44.8 g,267965,0.99
8012,Chicles sabor menta fuerte sin azúcar Iceberg de Dia bolsa 44.8 g,267967,0.99
8013,Golosinas surtidas mix brillo Dia Marcelo Caramelo bolsa 200 g,306400,1.15
8014,Tronquitos pica relleno Dia Marcelo Caramelo bolsa 225 g,161765,1.15
8017,Miel de flores antigoteo Mielove de Dia frasco 500 g,133109,3.19
8018,Regaliz negro torcidas Dia Marcelo Caramelo bolsa 225 g,161772,1.15
8021,Golosinas surtidas mix pica Dia Marcelo Caramelo bolsa 200 g,306401,1.15
8023,Caramelos sabor menta extra fuerte Halls bolsa 2 x 32 g,174430,1.99
8024,Infusión de jengibre con limón Dia Tetería 25 unidades,295423,1.65
8025,Chicles sabor sandí­a sin azúcar Iceberg de Dia bolsa 44.8 g,267968,0.99
8027,Golosinas gusanos pica Dia Marcelo Caramelo bolsa 100 g,306387,0.85
8028,Nubes Dia Marcelo Caramelo bolsa 200 g,34769,1.33
8029,Surtido de pralinés Dia Temptation bolsa 320 g,302911,4.95
8031,Caramelos sabor miel y limón Halls bolsa 2 x 32 g,139219,1.99
8032,Miel de flores Mielove de Dia frasco 1 Kg,297,4.89
8033,Poleo menta Dia Tetería 25 unidades,295421,0.9
8034,Caramelo con palo varios sabores Chupa Chups 1 unidad,44899,0.49
8036,Golosinas ositos de oro Haribo bolsa 150 g,188690,1.79
8037,Tila Dia Tetería 25 unidades,295467,0.99
8038,Manzanilla con anís Dia Tetería 40 unidades,177847,1.75
8041,Golosinas pulpos pica Dia Marcelo Caramelo bolsa 100 g,306389,0.85
8042,Regaliz rueda rojo Dia Marcelo Caramelo bolsa 225 g,306397,1.15
8043,Cápsulas de café intenso Dia Arom'arte 20 unidades,273821,3.89
8044,Crema de cacahuete Just loading frasco 500 g,271523,3.29
8046,Golosinas cintas pica Dia Marcelo Caramelo tarrina 290 g,222326,2.15
8048,Té verde Dia Tetería 25 unidades,295425,0.99
8049,Golosinas moras Dia Marcelo Caramelo bolsa 200 g,306396,1.09
8051,Cápsulas de café de Colombia Colombia Dia Arom'arte 10 unidades,273828,2.39
8053,Chicles de hierbabuena sin azúcar Iceberg de Dia bote 70 unidades,271743,1.99
8054,Chicles sabor fresa sin azúcar Iceberg de Dia bolsa 44.8 g,267966,0.99
8055,Golosinas fresas Dia Marcelo Caramelo bolsa 200 g,306394,1.09
8056,Cápsulas intenso espresso Dia Cafetería 16 unidades,308473,3.55
8057,Golosinas mega-roulette Haribo bolsa 45 g,210824,1.09
8058,Regaliz de goma torcidas rellenas Fini bolsa 125 g,230582,1.09
8059,Golosinas surtidas mix azúcar Dia Marcelo Caramelo bolsa 200 g,306390,1.15
8060,Caramelos de peppermint sin azúcar Smint lata 35 g,118248,2.49
8061,Infusión dormir Dia Tetería 25 unidades,110225,1.3
8063,Cápsulas de café descafeinado Dia Arom'arte 20 unidades,273825,3.89
8065,Caramelos sabor mentol y limón Iceberg de Dia bolsa 300 g,6314,2.19
8066,Chicles sabor menta sin azúcar Orbit bolsa 5 unidades,65654,2.99
8068,Manzanilla Hornimans 40 unidades,240822,3.29
8069,Cápsulas de café extra intenso Dia Arom'arte 20 unidades,273823,3.89
8071,Edulcorante Dia bote 50 g,108416,1.11
8072,Golosinas sandías Dia Marcelo Caramelo bolsa 100 g,306383,0.85
8073,Manzanilla con anís Hornimans 25 unidades,154331,2.19
8074,Chicles sabor hierbabuena sin azúcar Orbit bote 46 unidades,302570,3.29
8075,Golosinas besitos de fresa Dia Marcelo Caramelo bolsa 100 g,306382,0.85
8077,Golosinas favoritos red&white Haribo bolsa 150 g,188688,1.79
8078,Caramelos de limón y miel Mentolin bolsa 100 g,271237,1.29
8079,Nubes rellenas Fini bolsa 80 g,301335,1.19
8080,Cápsulas de café fortissimo Dia Arom'arte 20 unidades,273824,3.89
8081,Golosinas smile kit Fini bolsa 90 g,225077,1.09
8084,Golosinas llamas  Dia Marcelo Caramelo bolsa 100 g,306398,0.85
8085,Caramelo de goma relleno sabor cereza Dulciora Pikotas bolsa 100 g,271236,1.39
8089,Golosinas favoritos Haribo bolsa 150 g,152677,1.79
8090,Chicles sabor menta sin azúcar Orbit bote 46 unidades,302573,3.29
8091,Cápsulas de café ristretto Dia Arom'arte 20 unidades,273822,3.89
8092,Preparado para flan contiene caramelo líquido Royal caja 232.5 g,6453,2.39
8093,Caramelos rellenos de miel Villa bolsa 100 g,291770,0.75
8095,Infusión digestiva Dia Tetería 25 unidades,110226,1.3
8096,Golosinas gatos sabor regaliz Trolli bolsa 100 g,231490,1.09
8098,Golosinas tropifrutti Haribo bolsa 150 g,152674,1.79
8099,Chicles de fresa sin azúcar Iceberg de Dia bote 70 unidades,271744,1.99
8101,Gominolas fruit & paradise mix Damel bolsa 135 g,303594,1.25
8102,Té negro Dia Tetería 25 unidades,295422,0.99
8103,Café molido natural Colombia Dia Arom'arte 250 g,6077,4.99
8104,Caramelos de eucalipto y menta Iceberg de Dia bolsa 300 g,161786,2.19
8106,Golosinas favoritos classic Haribo bolsa 150 g,234196,1.79
8107,Miel de eucalipto Mielove de Dia frasco 350 g,222956,3.19
8108,Golosinas shiny mix Damel bolsa 135 g,303592,1.25
8109,Gelatina en láminas Dr. Oetker bolsa 20 g,124236,2.39
8110,Golosinas favoritos pica Haribo bolsa 150 g,196077,1.79
8111,Crema de galletas para untar Lotus Biscoff bote 400 g,265005,3.79
8112,Azúcar glacé Dia bote 300 g,265465,1.56
8113,Infusión laxsana sabor ciruela Susaron 20 unidades,151388,2.89
8114,Regalices pica mix Dia Marcelo Caramelo bolsa 200 g,222325,1.15
8115,Cápsulas de café cappuccino con aroma a caramelo Ubago 16 unidades,302802,3.79
8118,Té rojo con hinojo y anís Dia Tetería 25 unidades,295424,1.39
8119,Golosinas lagrimones  Dia Marcelo Caramelo bolsa 200 g,306395,1.09
8120,Caramelo comprimido Pez blister 26 g (diferentes modelos),28443,1.99
8121,Preparado para cuajada Royal caja 60 g,27367,1.81
8122,Golosinas beans Fini bolsa 165 g,204478,1.99
8123,Cono chuches celebración sin gluten Midel bolsa 60 g,249986,1.25
8125,Cápsulas de café de Brasil Dia Arom'arte 10 unidades,273826,2.39
8126,Caramelos de menta sin azúcar Drops villa bolsa 100 g,292861,1.0
8127,Golosinas surtidas little mix Fini tarrina 500 g,87365,3.79
8128,Golosinas spaguetti sabor fresa pika Haribo bolsa 150 g,171845,1.79
8129,Golosinas sugar shuffle Fini bolsa 165 g,180712,1.99
8130,Golosinas botellas de cola Dia Marcelo Caramelo bolsa 100 g,306385,0.85
8132,Té classic Hornimans 40 unidades,240824,3.29
8133,Golosinas de regaliz pica Dia Marcelo Caramelo bolsa 200 g,306391,1.15
8134,Infusión de jengibre con limón Pompadour 20 unidades,210857,2.69
8136,Crema de cacahuete Just loading frasco 475 g,290808,3.49
8138,Golosinas tagada Haribo bolsa 175 g,308397,1.99
8139,Golosinas bombas 3D rellenas Trolli bolsa 75 g,267537,1.79
8140,Regaliz tubes inside out Fini bolsa 125 g,301336,1.49
8141,Golosinas jelly Dulciora Gummys bolsa 100 g,25102,1.69
8144,Infusión relax Dia Tetería 25 unidades,296229,1.3
8145,Golosinas ositos pica Dia Marcelo Caramelo bolsa 200 g,306393,1.09
8146,Aroma de vainilla Dr. Oetker blister 8 g,178094,2.89
8147,Infusión delgaxan fibra Pompadour 20 unidades,286955,2.99
8148,Caramelo líquido Delimagic de Dia botella 400 g,21651,2.29
8149,Cápsulas de café descafeinado Dia Cafetería 16 unidades,308672,3.55
8151,Golosinas sweet mix Damel bolsa 135 g,303593,1.25
8152,Preparado para crepes Delimagic de Dia frasco 200 g,106037,1.99
8153,Preparado de tortitas americanas Mary Lee bolsa 156 g,140701,1.75
8154,Cápsulas de café ristretto descafeinado L'Or 10 unidades,235854,4.08
8155,Piruletas rellenas con chicle Kojak Fiesta bolsa 105 g,246949,1.99
8156,Edulcorante en sobres Bonsweet caja 102 unidades,300198,3.09
8158,Infusión tranquilizante Compañía de las Indias 20 unidades,56818,2.29
8159,Golosinas starmix Haribo bolsa 150 g,152675,1.79
8161,Crema de avellanas y dátiles Nut's amore bote 175 g,306417,4.99
8162,Preparado para natillas caseras Royal caja 100 g,52725,1.5
8163,Caramelos de fresa sin azúcar Smint lata 35 g,129694,2.49
8164,Golosinas funky mix Haribo bolsa 150 g,188689,1.79
8165,Café en grano especial Ubago 1 Kg,289931,12.69
8167,Coco rallado Dr. Oetker bolsa 130 g,227497,3.39
8169,Cápsulas de café sabor vainilla & macadamia Dia Arom'arte 10 unidades,306440,2.39
8170,Azúcar blanco Azucarera brik 800 g,34828,1.19
8171,Piruletas corazón Fiesta bolsa 91 g,260081,1.99
8172,Sirope de fresa Delimagic de Dia botella 295 g,161789,1.79
8173,Chicles sabor hierbabuena sin azúcar Orbit bolsa 5 unidades,65608,2.99
8174,Chicles sabor sandía sin azúcar Trident caja 23 g,240682,1.39
8176,Edulcorante stevia líquida Dia botella 125 ml,222282,1.71
8177,Infusión quema grasa Pompadour 20 unidades,267623,2.99
8178,Cápsulas de café grande intenso Dolce Gusto 16 unidades,184422,4.95
8179,Infusión de cola de caballo Pompadour 20 unidades,188331,2.89
8180,Caramelos sabor cítricos Halls bolsa 2 x 32 g,139218,1.99
8181,Chicles sabor fresa Bubbaloo bolsa 38 g,255835,1.1
8182,Bombones rellenos de coco y almendra Ferrero Raffaello caja 150 g,85754,4.59
8183,Barrita rellena de caramelo con cacahuetes Snickers 50 g,25315,1.49
8184,Azúcar moreno de caña en sobres Azucarera caja 400 g,187420,1.85
8185,Cápsulas de café latte Genova Dolce Gusto 14 unidades,305847,3.99
8188,Sirope de ágave Azucarera botella 360 g,250209,2.99
8189,Té negro con canela Dia Tetería 25 unidades,306468,1.4
8190,Cápsulas de café intenso Marcilla 20 unidades,264764,5.99
8191,Golosinas lunch mix Trolli bolsa 83 g,306399,1.49
8192,Edulcorante en comprimidos Bonsweet caja 650 unidades,300200,1.99
8194,Chicles sabor hierbabuena sin azúcar Trident caja 23 g,240680,1.19
8195,Preparado para pastel fresco sabor limón Royal caja 103 g,5373,1.6
8196,Cápsulas de café Brazil Farmers Origin 10 unidades,278485,3.69
8199,Cápsulas de café Colombia descafeinado Farmers Origins 10 unidades,273992,3.69
8201,Café soluble liofilizado Dia Cafetería 100 g,53754,3.99
8203,Caramelo con palo de fresa melody pops Chupa Chups 1 unidad,173051,1.1
8204,Bombones sabor café Dia Temptation caja 100 g,307197,2.79
8208,Cápsulas de café cortado Dia Cafetería 16 unidades,308673,3.55
8209,Cápsulas de café caramelo Dia Arom'arte 10 unidades,306439,2.39
8211,Chicles sabor fresa sin azúcar Orbit bote 46 unidades,302571,3.29
8213,Endulzante de stevia 0 calorías Truvia caja 40 unidades,147768,2.15
8214,Infusión de hinojo Dia Tetería 25 unidades,306508,1.3
8215,Chicles sabor eucalipto sin azúcar Orbit bolsa 5 unidades,65607,2.99
8216,Edulcorante stevia Dia frasco 150 unidades,210776,1.79
8217,Infusión de cúrcuma con té matcha Hornimans 20 unidades,268924,2.99
8219,Golosina hot dog Gummi zone bolsa 28 g,306638,0.69
8220,Barritas originales Nocilla bolsa 43 g,307265,1.0
8221,Crema de anacardos y coco Nut's amore bote 175 g,306416,4.49
8222,Infusión quemagrasas Montesanto 25 unidades,306513,1.3
8223,Infusión sueños Hornimans 20 unidades,143547,2.99
8225,Golosinas gusanos ácidos glumies Trolli bolsa 50 g,134925,0.69
8226,Café soluble cappuccino sabor caramelo en sobres Dia Cafetería 125 g,306467,2.25
8227,Chicle sabor fresa maxiroll Boomer caja 56 g,25965,2.99
8228,Caramelo con palo play xxl Chupa Chups 1 unidad,286718,0.75
8229,Preparado para tarta de queso Royal caja 300 g,17777,3.99
8230,Cápsulas de café ristretto Marcilla 20 unidades,264767,5.99
8231,Café en grano mezcla Dia Cafetería 500 g,306435,5.99
8232,Cápsulas de café espresso ristretto Starbucks 10 unidades,268920,3.99
8233,Caramelos de fresa lollipops Pop ups 10 g (modelos diferentes),306642,1.99
8234,Chicles de melón Migueláñez bolsa 90 g,307542,1.45
8235,Edulcorante Natreen caja 400 unidades,187421,3.75
8236,Cápsulas de café extra intentso Ubago 16 unidades,308563,3.59
8237,Miel de montaña Mielove de Dia frasco 500 g,302704,4.99
8238,Tatuajes para lengua Stitch Disney sobre 11 g,307951,1.49
8239,Almendras molidas Dr. Oetker bolsa 130 g,227498,4.19
8240,Caramelos de limón sin azúcar Smint lata 35 g,180639,2.49
8241,Infusión elimina gases Susaron 10 unidades,298871,1.95
8242,Regaliz roller fizz Fini bolsa 20 g,306639,0.49
8243,Miel de azahar Mielove de Dia frasco 350 g,222955,3.19
8244,Caramelos de menta fresca Lacasa bolsa 250 g,124500,2.59
8245,Lápices pasteleros de colores Dr. Oetker caja 76 g,147751,3.89
8246,Caramelos de jengibre sin azúcar Drops villa bolsa 100 g,292862,1.25
8248,Infusión fría con frambuesa y hierbabuena Dia Tetería 20 unidades,306512,1.45
8249,Café molido natural créme express Marcilla 250 g,38691,5.45
8250,Miel de flores antigoteo Granja san fancisco bote 350 g,17255,5.5
8252,Miel de romero Mielove de Dia frasco 350 g,222953,3.99
8254,Té verde puro Hornimans 20 unidades,184953,2.99
8255,Chicles sabor bubblemint sin azúcar Trident bolsa 24 unidades,307318,1.65
8256,Caramelos de peppermint sin azúcar Smint caja 105 g,274450,5.45
8257,Infusión laxan Montesanto 25 unidades,306514,1.3
8258,Golosinas corazones sabor cereza Migueláñez bolsa 125 g,306640,1.89
8259,Chicles sabor hierbabuena 60 minutos sin azúcar Trident caja 22 g,108795,1.2
8260,Poleo menta Hornimans 40 unidades,240823,3.29
8261,Azúcar blanco en azucarillos Azucarera caja 300 g,168448,1.25
8262,Caramelos con palo Chupa Chups bolsa 120 gr,188069,2.2
8292,Café en grano Colombia L'Or 500 g,309606,15.99
8263,Golosinas selection mix Fini bolsa 150 g,189203,1.99
8264,Chicles sabor hierbabuena sin azúcar refreshers Orbit bote 30 unidades,209780,3.99
8266,Pastillas de menta sin azúcar Smint caja 8 g,17951,1.95
8267,Crema de almendras Actibran frasco 180 g,291105,3.89
8268,Infusión fría con piña y coco Dia Tetería 20 unidades,306511,1.45
8270,Bolitas de crema Patrulla Canina Nickelodeon caja 50 g,307938,1.99
8271,Golosinas lenguas mix Chupa Chups bolsa 115 g,303087,2.35
8272,Chicles sabor menta 60 minutos sin azúcar Trident caja 22 g,308116,1.2
8273,Regaliz rojo relleno Fini tarrina 290 g,126248,2.99
8275,Caramelos tradicionales Solano bolsa 99 g,238516,3.49
8276,Edulcorante granulado en sobres Natreen caja 90 unidades,280010,4.29
8277,Yerba mate Playadito 250 g,305814,2.99
8279,Chicles sabor bubblemint sin azúcar Orbit bote 46 unidades,302626,3.29
8280,Caramelos de eucalipto Pictolin bolsa 300 g,149699,2.59
8281,"Infusión de maca con jengibre, canela y naranja Hornimans 20 unidades",288254,2.99
8284,Caramelos de peppermint sin azúcar Smint lata 21 g,307317,1.2
8286,Cápsulas de café fuerte Saimaza 20 unidades,245400,5.15
8287,Caramelos blanditos sabor toffee Pictolin bolsa 100 g,306958,1.09
8288,Preparado para crema catalana Royal caja 120 g,84941,1.99
8289,Golosinas fresas rellenas Vidal bolsa 180 g,291303,1.99
8290,Infusión duerme bien Pompadour 20 unidades,82409,2.99
8294,Chicles refreshers sabor bubblemint sin azúcar Orbit bote 30 unidades,116297,3.99
8295,Azúcar glacé seda Azucarera bote 500 g,215452,2.5
8296,Manzanilla con miel Hornimans 25 unidades,209379,2.19
8297,Cápsulas de café ristretto Starbucks 10 unidades,310425,3.99
8298,Infusión de melatonina y pasiflora Pompadour 15 unidades,301869,3.15
8299,Bolsa de golosinas happy party Fini bolsa 250 g,183104,2.89
