id_dia,nombre_dia,id_catalogo,nombre_catalogo,score
76080,Whisky 8 años Dyc 70 cl,557,Whisky DYC,74.1
38301,Agua mineral Aquarel 1.5 L,3133,Agua mineral grande Aguadoy,72.0
11416,Judía verde 500 g,132,Judía verde plana,78.6
296355,Patatas para cocer 2 Kg,155,Patatas para microondas,73.2
74,Pimiento rojo unidad 320 g aprox.,51,Pimiento rojo,78.8
10065,Refresco de cola Dia Hola Cola 2 L,3151,Refresco Coca-Cola light,70.4
82492,Coca-Cola zero azúcar 2 x 2 L,3150,Refresco Coca-Cola Zero azúcar,79.2
17548P6,Leche semidesnatada Central Lechera Asturiana pack 6 x 1 L,1775,Leche semidesnatada Asturiana,74.4
16066P6,Leche desnatada Central Lechera Asturiana pack 6 x 1 L,1790,Leche desnatada Asturiana,71.4
173903P6,Leche semidesnatada Central Lechera Asturiana pack 6 x 2.2 L,1775,Leche semidesnatada Asturiana,76.3
304738,Leche entera Dia Láctea botella 1.5 L,1795,Leche entera Hacendado,77.4
74720P6,Leche entera Central Lechera Asturiana pack 6 x 1.5 L,1796,Leche entera Asturiana,71.0
308772,Leche desnatada sin lactosa alta en proteínas Dia Láctea 1 L,1787,Leche desnatada sin lactosa Hacendado,75.0
184889P6,Leche entera Central Lechera Asturiana pack 6 x 2.2 L,1796,Leche entera Asturiana,71.0
5716P6,Leche semidesnatada Central Lechera Asturiana pack 6 x 1.5 L,1775,Leche semidesnatada Asturiana,76.3
5716,Leche semidesnatada Central Lechera Asturiana botella 1.5 L,1775,Leche semidesnatada Asturiana,71.6
73676,Leche entera Pascual 1 L,1795,Leche entera Hacendado,75.0
73678,Leche desnatada Pascual 1 L,1786,Leche desnatada Hacendado,78.9
173903,Leche semidesnatada Central Lechera Asturiana botella 2.2 L,1775,Leche semidesnatada Asturiana,71.6
19814,Leche entera Lauki 1 L,1795,Leche entera Hacendado,80.0
308119,Leche entera Celta 1 L,1795,Leche entera Hacendado,80.0
74722P6,Leche desnatada Central Lechera Asturiana pack 6 x 1.5 L,1790,Leche desnatada Asturiana,73.5
73678P6,Leche desnatada Pascual pack 6 x 1 L,1786,Leche desnatada Hacendado,71.4
73677P6,Leche semidesnatada Pascual pack 6 x 1 L,1772,Leche semidesnatada Hacendado,76.0
34578P6,Leche semidesnatada Lauki pack 6 x 1 L,1774,Leche semidesnatada calcio Hacendado,80.0
308120P6,Leche semidesnatada Celta pack 6 x 1 L,1773,Leche semidesnatada sin lactosa Hacendado,80.0
308119P6,Leche entera Celta pack 6 x 1 L,1795,Leche entera Hacendado,70.6
19814P6,Leche entera Lauki pack 6 x 1 L,1795,Leche entera Hacendado,70.6
1917P6,Leche desnatada Lauki pack 6 x 1 L,1786,Leche desnatada Hacendado,75.0
148777,Leche semidesnatada sin lactosa Central Lechera Asturiana 1 L,1773,Leche semidesnatada sin lactosa Hacendado,70.5
613,Leche condensada La lechera 370 g,1875,Leche condensada Hacendado,74.4
48888,Leche desnatada omega 3 Dia Láctea 1 L,1786,Leche desnatada Hacendado,78.9
78262,Leche infantil crecimiento Peques 3 Puleva 1 L,1825,Preparado lácteo crecimiento Peques 3 Puleva,72.1
27258,Leche entera calcio Puleva 1 L,1788,Leche desnatada calcio Hacendado,70.8
27987,Leche semidesnatada fibra Central Lechera Asturiana 1 L,1775,Leche semidesnatada Asturiana,72.5
83977,Leche crecimiento Peques 2 Puleva 1 L,1825,Preparado lácteo crecimiento Peques 3 Puleva,77.9
104006,Leche desnatada calcio Pascual Movit 1 L,1788,Leche desnatada calcio Hacendado,75.9
112295,Leche semidesnatada calcio Pascual Movit 1 L,1774,Leche semidesnatada calcio Hacendado,78.8
222584,Bebida láctea omega 3 sin Lactosa Puleva 1 L,1789,Bebida láctea Omega 3 Puleva con leche desnatada,70.5
41309,Leche condensada La lechera 450 g,1875,Leche condensada Hacendado,74.4
40297,Bebida láctea crecimiento con cereales +12 meses Nativa 1 L,1828,Preparado lácteo con cereales crecimiento Hacendado +1 año,77.1
307334,Bebida láctea infantil de crecimiento Peques 3 Puleva 3 x 200 ml,1823,Bebida láctea crecimiento y desarrollo Puleva Max,74.3
239520,Leche evaporada sin lactosa Ideal 525 g,1787,Leche desnatada sin lactosa Hacendado,76.7
265764,Bebida láctea junior de crecimiento con cereales +3 años Nativa 1 L,1824,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,71.2
182329,Bebida láctea crecimiento con galleta maria Nativa 1 L,1823,Bebida láctea crecimiento y desarrollo Puleva Max,71.7
48888P6,Leche desnatada omega 3 Dia Láctea pack 6 x 1 L,1791,Bebida láctea desnatada omega 3 Hacendado,75.9
46625P6,Leche entera calcio Dia Láctea pack 6 x 1 L,1788,Leche desnatada calcio Hacendado,75.6
30052P6,Leche desnatada omega 3 Puleva pack 6 x 1 L,1789,Bebida láctea Omega 3 Puleva con leche desnatada,75.6
22489P6,Leche desnatada calcio Puleva pack 6 x 1 L,1788,Leche desnatada calcio Hacendado,80.0
121677P6,Bebida láctea omega 3 con nueces Puleva pack 6 x 1 L,1792,Bebida láctea Omega 3 Puleva con nueces y leche desnatada,80.0
119676P6,Leche desnatada sin lactosa Pascual pack 6 x 1 L,1787,Leche desnatada sin lactosa Hacendado,81.8
112295P6,Leche semidesnatada calcio Pascual Movit pack 6 x 1 L,1774,Leche semidesnatada calcio Hacendado,74.3
104006P6,Leche desnatada calcio Pascual Movit pack 6 x 1 L,1788,Leche desnatada calcio Hacendado,71.0
148491,Chocolate con leche con trozos de oreo Milka 100 g,2402,Tortitas de arroz con chocolate con leche Hacendado,72.9
285658,Bebida de almendras sin azúcar Alpro 1 L,1803,Bebida de almendras 0% azúcar Hacendado,80.0
289229,Bebida de avena barista Alpro 1 L,1799,Bebida de avena Alitey,70.6
99783,Chocolate con leche relleno con caramelo y avellanas Milka 300 g,2244,Cereales rellenos de chocolate y avellana Hacendado,70.7
203153,Chocolate con leche con trozos de oreo Milka 300 g,2402,Tortitas de arroz con chocolate con leche Hacendado,72.9
285658P6,Bebida de almendras sin azúcar Alpro pack 6 x 1 L,1803,Bebida de almendras 0% azúcar Hacendado,78.3
100947,Bollería con pepitas de chocolate con leche Weikis bolsa 240 g,2402,Tortitas de arroz con chocolate con leche Hacendado,72.5
82868,Chocolate con leche y almendras Dia Temptation 150 g,3172,Chocolate con leche Valor almendras enteras,76.4
188647,Chocolate con leche y avellanas enteras Milka 95 g,3178,Chocolate con leche Hacendado almendras enteras,80.5
42594,Galletas de cacao rellenas de crema bañadas con chocolate con leche Galleteca de Dia caja 252 g,2481,Galletas Choco con relleno de crema de cacao Hacendado recubiertas de chocolate con leche,77.3
82867,Chocolate con leche y avellanas Dia Temptation 150 g,3173,Chocolate con leche Hacendado avellanas troceadas,77.6
12964,Chocolate con leche relleno de galleta choco-swing Milka 300 g,3175,Chocolate con leche Milka galleta,74.2
129428,Bebida láctea infantil de crecimiento con cereales y fruta Peques 3 Puleva 3 x 200 ml,1824,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,77.7
12362,Chocolate con leche con cereales Nestlé Crunch 100 g,3169,Chocolate con leche extrafino Nestlé,70.7
285985,Chocolate con leche y galleta XXL Nestlé Jungly 235 g,3169,Chocolate con leche extrafino Nestlé,74.7
220175,Galletas cubiertas de chocolate con leche Galleteca de Dia caja 150 g,2463,Galletas con chocolate y crema de leche Hacendado,72.2
100267,Galletas rellenas de chocolate estrellas Principe caja 225 g,2453,Galletas rebuenas Hacendado rellenas de chocolate,75.0
184718,Mini barritas de chocolate con leche y avellanas Kinder bolsa 108 g,3193,Barritas crujientes Hacendado bañadas de chocolate con leche,72.4
144409,Grageas de chocolate con leche Lacasitos bolsa 190 g,2480,Galletas Divertidas chocolate con leche Hacendado,73.4
11951,Cacahuete recubierto de chocolate con leche M&M's bolsa 200 g,3186,Cacahuetes Hacendado chocolate con leche,73.4
107473,Barritas de chocolate con leche y avellanas Kinder bolsa 3 x 43 g,3193,Barritas crujientes Hacendado bañadas de chocolate con leche,74.5
551,Puré de patatas Mousline 230 g,3121,Puré de patatas Hacendado en copos,70.8
126410,Cacahuete recubierto de chocolate con leche M&M's bolsa 45 g,3186,Cacahuetes Hacendado chocolate con leche,73.4
123215,Grageas de chocolate con leche Lacasitos bolsa 80 g,2480,Galletas Divertidas chocolate con leche Hacendado,73.4
101750,Crema de cacao y leche de avellanas dúo Nocilla bote 180 g,3219,Crema al cacao y leche con avellanas Nocilla,81.3
243901,Grageas de chocolate con leche Lacasitos bote 20 g,2480,Galletas Divertidas chocolate con leche Hacendado,73.4
19896,Crema de cacao y leche de avellanas dúo Nocilla bote 620 g,3219,Crema al cacao y leche con avellanas Nocilla,81.3
80291,Puré de patatas con leche Mousline 230 g,3121,Puré de patatas Hacendado en copos,72.4
278911,Barritas de galleta y chocolate con leche Nestlé Extrafino pack 108 g,3169,Chocolate con leche extrafino Nestlé,76.6
310479,Bombones 3 sabores Nestlé Caja Roja bolsa 24 g,3198,Surtido bombones Caja Roja Nestlé,79.3
70230,Bolitas de chocolate rellenas de leche malteada Maltesers bolsa 175 g,3183,Barritas de chocolate con leche Hacendado rellenas de leche,75.5
268342,Crema de cacao y leche de avellanas dúo 0% Nocilla bote 180 g,3219,Crema al cacao y leche con avellanas Nocilla,80.9
156688,Barritas de galleta recubiertas de chocolate con leche Kit Kat bolsa 41.5 g,3183,Barritas de chocolate con leche Hacendado rellenas de leche,74.8
300067,Chocolate con leche Dia Temptation 100 g,1474,Natillas de chocolate con leche Hacendado,76.9
53766,Mantequilla Central Lechera Asturiana 250 g,1796,Leche entera Asturiana,71.2
300974,Chocolate con leche con galleta Dia Temptation 100 g,3175,Chocolate con leche Milka galleta,75.9
300936,Chocolate con leche con relleno cremoso Nestlé Extrafino 100 g,3169,Chocolate con leche extrafino Nestlé,78.3
307163,Chocolate con leche y galleta Nestlé Jungly 90 g,3169,Chocolate con leche extrafino Nestlé,78.5
295387,Chocolate con leche relleno de galleta Dinosaurus Nestlé Extrafino 84 g,3169,Chocolate con leche extrafino Nestlé,70.6
310663,Chocolate con leche edición limitada Nestlé Extrafino 90 g,3169,Chocolate con leche extrafino Nestlé,80.9
178025,Chocolate con leche para postres Nestlé 170 g,1474,Natillas de chocolate con leche Hacendado,71.4
256290,Chocolate con leche relleno de brownie oreo Milka 100 g,3183,Barritas de chocolate con leche Hacendado rellenas de leche,73.5
299365,Chocolate con leche y almendras 0% azúcares añadidos Trapa 100 g,3174,Chocolate extrafino con leche Hacendado 0% azúcares añadidos,74.1
49474,Chocolate con leche milkinis Milka bolsa 87.5 g,3170,Chocolate con leche Milka,79.4
309238,Chocolate con leche relleno de galleta filipinos Nestlé Extrafino 84 g,3169,Chocolate con leche extrafino Nestlé,71.3
309240,Chocolate con leche relleno de trocitos de maíz Nestlé Extrafino 84 g,3169,Chocolate con leche extrafino Nestlé,72.0
310421,Chocolate con leche con avellanas enteras Nestlé 100 g,3178,Chocolate con leche Hacendado almendras enteras,77.6
5691,Nata montada Central Lechera Asturiana 250 g,1796,Leche entera Asturiana,70.0
101748,Crema de cacao y leche de avellanas dúo Nocilla bote 360 g,3219,Crema al cacao y leche con avellanas Nocilla,81.3
228021,Cápsulas de café con leche Marcilla 16 unidades,2596,Café con leche en cápsula Tassimo,73.0
240969,Cápsulas de café con leche intenso Dolce Gusto 16 unidades,2583,Café con leche en cápsula Dolce Gusto,80.9
273107,Barrita de chocolate con leche nutrageous Reese's bolsa 47 g,3183,Barritas de chocolate con leche Hacendado rellenas de leche,75.5
308046,Barrita de chocolate con leche flake Cadbury bolsa 32 g,2273,Barritas de cereales Hacendado chocolate con leche,78.6
153635,Barritas de chocolate con leche con chocochips Bicentury caja 128 g,2273,Barritas de cereales Hacendado chocolate con leche,75.0
306041,Helado de chocolate con leche Kinder 4 x 38 g,1385,Chocolate con leche fundir Hacendado,71.9
308086,Ambrosías recubiertas de chocolate con leche Tirma bolsa 86 g,3183,Barritas de chocolate con leche Hacendado rellenas de leche,70.7
294640,Galleta con chips de chocolate con leche El molino de Dia 76 g,2483,Galletas Biscuit con relleno de crema de chocolate Hacendado,71.0
244936,Tortitas de arroz con chocolate con leche y avellanas Bicentury bolsa 142 g,2402,Tortitas de arroz con chocolate con leche Hacendado,78.8
60325,Queso mini Babybel 120 g,2373,Queso en porciones mini Babybel,73.5
310298,Conejo de Pascua de chocolate con leche 80 g,2478,Rosquillas de chocolate con leche y coco Hacendado,73.4
306555,Barrita de galleta y chocolate con leche Nestlé Extrafino bolsa 1 unidad,3169,Chocolate con leche extrafino Nestlé,75.8
270828,Bebida de avena Yosoy 1 L,1809,Bebida de avena con café Hacendado,71.1
27971,Papilla líquida 8 cereales con miel Nestlé caja 2 x 250 ml,3460,Papilla 8 cereales con miel Nestlé +6 meses,80.9
241808,Batido de chocolate sin lactosa Puleva 6 x 200 ml,1817,Batido de chocolate 90% leche Puleva,75.3
151406,Alfajor con chocolate negro Mardel 150 g,3157,Chocolate negro 72% de cacao Hacendado,71.0
134753,Batido de fresa Dia Láctea 6 x 200 ml,1821,Batido sabor fresa Hacendado,72.2
143005,Café soluble 3 en 1 Nescafé 180 g,2814,Café soluble descafeinado Hacendado,73.1
167442,Bebida de almendras Alpro 1 L,1803,Bebida de almendras 0% azúcar Hacendado,81.5
1546,Cafe capuccino Nescafé 140 g,2820,Café con leche cappuccino Hacendado,80.9
167442P6,Bebida de almendras Alpro pack 6 x 1 L,1803,Bebida de almendras 0% azúcar Hacendado,79.3
1533,Café soluble cappuccino en sobres Dia Cafetería 125 g,2818,Café soluble cappuccino Hacendado,70.8
163737P6,Bebida de avena Alpro pack 6 x 1 L,1799,Bebida de avena Alitey,76.6
293332P6,Bebida de avena 0% azúcares Dia Vegedia pack 6 x 1 L,1812,Bebida de avena Hacendado 0% azúcar,73.5
285659,Bebida de avena sin azúcar Alpro 1 L,1812,Bebida de avena Hacendado 0% azúcar,80.7
285659P6,Bebida de avena sin azúcar Alpro pack 6 x 1 L,1810,Bebida de avellana y arroz sin azúcares añadidos Hacendado,76.2
267684P6,Bebida de almendras 0% azúcares Dia Vegedia pack 6 x 1 L,1803,Bebida de almendras 0% azúcar Hacendado,76.3
294323P6,Bebida de soja 0% azúcares Dia Vegedia pack 6 x 1 L,1811,Bebida de soja sabor vainilla Hacendado 0% azúcar,74.1
128592,Yogur natural desnatado edulcorado Dia Láctea pack 6 x 125 g,560,Yogur natural edulcorado Hacendado 0% MG 0% azúcares añadidos,71.3
294946,Natillas sabor vainilla Dia Caprichoso pack 4 x 125 g,1473,Natillas sabor vainilla con galleta Hacendado,74.7
294947,Natillas de chocolate Dia Caprichoso pack 4 x 125 g,1476,Natillas de chocolate Danet,70.8
63568,Nata montada Dia Láctea 250 g,2041,Nata para montar Hacendado,71.4
307407,Bebida de avena con cacao Dia Vegedia 1 L,1809,Bebida de avena con café Hacendado,72.1
125790,Bifrutas tropical Pascual pack 6 x 200 ml,395,Fruta + leche tropical Bifrutas,71.2
275563,Margarina con sal Tulipán 400 g,2034,Margarina con sal Hacendado,81.0
301055,Alimento para gatos completo bolsa 7 Kg,3548,Alimento completo para periquitos Granzoo,75.4
278898,Margarina rica en omega 3 Flora 400 g,2038,Margarina Omega 3 Hacendado,70.8
295078,Batido de cacao energy Colacao botella 4 x 188 ml,1818,Batido de chocolate ColaCao Energy,78.9
42812,Bifrutas tropical Pascual pack 3 x 330 ml,395,Fruta + leche tropical Bifrutas,71.2
1914,Batido de chocolate Cacaolat botella 1 L,1815,Batido de chocolate Hacendado,74.5
287450,Batido alto en proteínas sabor chocolate Just loading botella 225 ml,1144,Batido lácteo sabor chocolate +Proteínas Hacendado 30 g proteínas,71.0
26053,Horchata Dia 1 L,3049,Helado de horchata Hacendado,73.3
304821,Batido de chocolate Cacaolat 4 x 200 ml,1815,Batido de chocolate Hacendado,76.0
2274,Bebida de soja Alpro 1 L,1802,Bebida de soja 0% azúcar Hacendado,77.3
307408P6,Bebida de avena con café Dia Vegedia pack 6 x 1 L,1809,Bebida de avena con café Hacendado,75.0
2274P6,Bebida de soja Alpro pack 6 x 1 L,1802,Bebida de soja 0% azúcar Hacendado,75.0
72791,Yogur sabor fresa y plátano Dia Láctea pack 8 x 125 g,1180,Yogur griego sabor fresa Hacendado,81.6
295081,Yogur estilo griego natural con azúcar de caña Dia Fidias tarrina 1 kg,1182,Yogur griego natural Hacendado con azúcar de caña,75.0
265284,Petit de fresa líquido Dia Láctea pack 4 x 80 g,1134,Yogur líquido de fresa Hacendado,73.9
5684,Yogur desnatado con frutas Dia Láctea pack 8 x 125 g,711,Yogur con frutas Hacendado,72.7
128591,Yogur natural desnatado Dia Láctea pack 6 x 125 g,698,Yogur natural Danone,75.6
294221,Yogur griego stracciatella Danone vaso 4 x 110 g,1179,Yogur griego stracciatella Hacendado,78.8
142181,Yogur griego natural Danone pack 4 x 110 g,698,Yogur natural Danone,81.6
272537,Yogur natural azucarado Dia Láctea pack 8 x 125 g,700,Yogur natural de cabra Hacendado,80.9
100595,Yogur líquido de fresa y platano Actimel pack 6 x 100 g,1134,Yogur líquido de fresa Hacendado,71.0
303223,Postre lácteo natural alto en proteína Dia Láctea pack 4 x 120 g,572,Postre lácteo natural +Proteínas Hacendado 0% MG 12 g proteínas,79.5
131735,Yogur líquido de fresa Actimel pack 12 x 100 g,1134,Yogur líquido de fresa Hacendado,77.2
301464,Yogur griego lima-limón Danone pack 4 x 110 g,1183,Yogur griego con mango Hacendado,70.4
104887,Yogur con fresa Danone pack 2 x 130 g,706,Yogur sabor fresa Danone,79.2
306611,Yogur líquido natural Dia Láctea botella 1 Kg,698,Yogur natural Danone,71.1
33057,Yogur líquido natural Actimel pack 12 x 100 g,1139,Yogur líquido natural Hacendado con azúcar de caña,70.3
231491,Yogur de fresa líquido Danonino pack 4 x 70 g,1134,Yogur líquido de fresa Hacendado,80.0
278517,Postre de soja sabor frutos rojos sin azúcar Alpro vaso 400 g,858,Postre de soja sabor mango Alpro sin azúcares añadidos,71.6
248781,Postre de soja sabor arándanos y frutos rojos Alpro pack 4 x 125 g,861,Postre de soja sabor arándanos Alpro,80.9
13964,Yogur natural azucarado Danone pack 4 x 120 g,697,Yogur natural con azúcar de caña Hacendado,81.2
174311,Yogur con plátano y fresa Hero bolsa 100 g,1181,Yogur griego con fresa Hacendado,75.0
208913,Postre lácteo infantil con puré de plátano Nestlé Yogolino bolsa 100 g,922,Postre lácteo infantil de fresa y plátano Hacendado +8 meses,72.0
303364,Alimento infantil lácteo con puré de fresa y plátano Dia Fruticampo bolsa 100 g,922,Postre lácteo infantil de fresa y plátano Hacendado +8 meses,74.5
140493,Copa de chocolate y nata Dia Caprichoso pack 4 x 115 g,1539,Copa crema de chocolate y nata Hacendado,70.4
108586,Queso semicurado Dia El Cencerro 250 g,2171,Queso semicurado de cabra Hacendado,77.2
263673,Queso tierno cortado Dia El Cencerro 250 g,2178,Queso tierno mezcla Hacendado cortado en cuñitas,70.3
115669,Queso fresco de Burgos Dia Láctea 4 x 62.5 g,2052,Queso fresco de cabra Hacendado,80.0
304214,Queso de oveja curado Dia El Cencerro 200 g,2161,Queso curado DOP manchego de oveja Hacendado,70.4
115196,Queso fresco de vaca Dia El Cencerro 250 g,2050,Queso fresco de vaca Burgo de Arias,76.1
263519,Queso de untar natural light Dia Láctea 250 g,2020,Queso untar light de vaca Hacendado,75.5
263674,Queso semicurado cortado Dia El Cencerro 250 g,2170,Queso semicurado mezcla Hacendado cortado en cuñitas,73.2
265592,Queso fresco de cabra Dia El Cencerro 250 g,2052,Queso fresco de cabra Hacendado,72.4
304699,Queso tierno mezcla Dia El Cencerro 1 Kg,2178,Queso tierno mezcla Hacendado cortado en cuñitas,76.7
310747,Queso cottage Philadelphia 175 g,2019,Queso untar light Philadelphia,71.4
127523,Queso en porciones La Vaca que ríe 250 g,2374,Queso fundido con palitos La vaca que ríe,74.7
275734,Hierbabuena Sun&Vegs bolsa 70 g,127,Hierbabuena,71.0
304700,Queso mini semicurado Dia El Cencerro 1 Kg,2171,Queso semicurado de cabra Hacendado,71.0
292092,Queso de oveja curado Dia El Cencerro 200 g,2161,Queso curado DOP manchego de oveja Hacendado,70.4
255335,Queso fresco bajo en sal Dia Láctea 4 x 62.5 g,2052,Queso fresco de cabra Hacendado,72.3
292414,Queso fresco protein plus Burgo de Arias tarrina 3 x 70 g,2050,Queso fresco de vaca Burgo de Arias,70.6
310168,Queso de untar natural Soignon 140 g,2025,Queso untar sin lactosa de vaca Hacendado,72.1
296054,Crema de queso de cabra Dia Láctea 125 g,2021,Crema de queso camembert Hacendado,80.9
11464,Mandarina malla 1 Kg,60,Mandarina,75.0
295594,Rulo de queso de vaca Dia Láctea 140 g,2181,Queso tierno gouda de vaca Hacendado,76.6
216799,Magdalenas con mantequilla La abuela bolsa 450 g,2418,Galletas de mantequilla Hacendado Belgas,72.7
300935,Huevo de chocolate con smarties Nestlé Extrafino 40 g,3169,Chocolate con leche extrafino Nestlé,78.6
76578,Huevos de chocolate con sorpresa 3 unidades Kinder caja 60 g,3190,Huevo sorpresa de chocolate Hacendado,76.1
207884,Galletas huevos de cereales con chocolate Artiach Dinosaurus caja 140 g,2273,Barritas de cereales Hacendado chocolate con leche,70.0
129278,Tarta laminada nata y chocolate Dia Temptation 525 g,3073,Tarta helada nata y chocolate Hacendado,72.0
44142,Helado cono nata y chocolate Dia Temptation 4 x 68 g,3073,Tarta helada nata y chocolate Hacendado,70.3
305811,Frutos rojos congelados Dia Fruticampo bolsa 300 g,1217,Torrijas fritas congeladas,73.5
190387,Arándanos vaso 170 g,122,Arándanos,78.3
11463,Limones malla 750 g,58,Limones,70.0
28887,Melón piel de sapo unidad 2.5 Kg aprox.,50,Melón piel de sapo,78.3
301694,Frutas variadas en almíbar Dia Fruticampo 240 g,2994,Macedonia mix de frutas en almíbar Hacendado,70.0
11467,Naranjas de mesa malla 2 Kg,61,Naranja de mesa,81.1
32070,Aguacate light unidad,95,Aguacate,72.7
245089,Aguacate bio bandeja 400 g,95,Aguacate,80.0
37203,Muesli crujiente con frutas Gran Dia caja 500 g,2262,Muesli Crunchy Hacendado con fruta,70.0
49588,Melocotón en almíbar sin azúcares añadidos Dia Fruticampo 480 g,2993,Melocotón light Hacendado sin azúcares añadidos,81.0
276992,Piña en su jugo en rodajas Del monte lata 3 x 140 g,2991,Piña en su jugo Hacendado rodajas,75.4
288261,Barritas con fruta para periquitos Biazoo bolsa 60 g,3549,Barritas de fruta y miel para periquitos Natura,70.5
141192,Bebida de zumo 10 frutas sin azúcares añadidos Juver Disfruta brik 6 x 200 ml,401,Bebida 5 frutas Hacendado sin azúcares añadidos,71.3
183576,Mermelada de ciruela y kiwi extra 60% fruta Dia Fruticampo frasco 320 g,3109,Mermelada de ciruela y kiwi Hacendado,70.1
190851,Pomelo 2 unidades,63,Pomelo,70.6
298235,Bebida de zumo de piña sin azúcares añadidos Juver Disfruta 1.5 L,471,Bebida de piña Hacendado sin azúcares añadidos,73.5
146298,"Zumo de piña, manzana y uva pack 6 x 200 ml",470,Zumo de piña y uva Hacendado,75.0
112643,"Zumo de melocotón, uva y manzana Don Simón 1 L",466,Zumo de melocotón y uva Hacendado,70.8
265817,Vino blanco Oceanus 75 cl,311,Vino blanco Don Simón,75.0
135272,Mermelada de fresa extra Dia Fruticampo frasco 390 g,3100,Mermelada de fresa Hacendado,73.5
135271,Mermelada de melocotón extra Dia Fruticampo frasco 390 g,3104,Mermelada de melocotón Hacendado,77.2
141570,Mermelada de fresa 0% sin azúcares añadidos Dia Fruticampo frasco 330 g,2269,Cereales Cereal Mix Hacendado 0% azúcares añadidos,71.1
148313,Mermelada de albaricoque extra Dia Fruticampo frasco 390 g,3107,Mermelada de albaricoque Hacendado,78.7
212874,Mermelada de arándanos extra Dia Fruticampo frasco 320 g,3103,Mermelada de arándanos Hacendado,77.2
20568,Mermelada de fresa extra Dia Fruticampo frasco 650 g,3100,Mermelada de fresa Hacendado,73.5
143249,Mermelada de melocotón 0% sin azúcares añadidos Dia Fruticampo frasco 330 g,467,Bebida de melocotón Hacendado sin azúcares añadidos,71.6
54878,Calabacín crü 400 g,52,Calabacín verde,78.6
141571,Mermelada de ciruela extra Dia Fruticampo frasco 390 g,3109,Mermelada de ciruela y kiwi Hacendado,70.0
20586,Mermelada de melocotón extra Dia Fruticampo frasco 650 g,3104,Mermelada de melocotón Hacendado,77.2
20577,Mermelada de ciruela extra Dia Fruticampo frasco 650 g,3109,Mermelada de ciruela y kiwi Hacendado,70.0
213266,Mermelada de tomate extra Dia Fruticampo frasco 320 g,3102,Mermelada de tomate Hacendado,74.5
212872,Mermelada de frambuesa extra Dia Fruticampo frasco 320 g,3110,Mermelada de frambuesa Hacendado,77.2
246213,Mermelada de fresas 0% azúcares añadidos Hero frasco 280 g,3114,Confitura de fresa Hacendado 0% azúcares añadidos,70.3
246214,Mermelada de melocotón 0% azúcares añadidos Hero frasco 280 g,3115,Confitura de melocotón Hacendado 0% azúcares añadidos,73.5
306538,Mermelada de ciruela 0% sin azúcares añadidos Dia Fruticampo frasco 330 g,3114,Confitura de fresa Hacendado 0% azúcares añadidos,72.5
303873,Mermelada de cerezas 0% azúcares añadidos Hero frasco 280 g,2269,Cereales Cereal Mix Hacendado 0% azúcares añadidos,71.0
187209,Mermelada de albaricoque extra Helios frasco 340 g,3107,Mermelada de albaricoque Hacendado,70.6
246216,Mermelada de ciruela 0% azúcares añadidos Hero frasco 280 g,3114,Confitura de fresa Hacendado 0% azúcares añadidos,71.7
211535,Mermelada de fresa 0% azúcares añadidos Helios pack 10 x 25 g,2423,Galletas de espelta Hacendado 0% azúcares añadidos,72.7
93,Calabacín unidad 350 g aprox.,54,Calabacín blanco,75.0
265079,"Brócoli, coliflor y zanahoria Dia Vegecampo 1 Kg",2222,"Coliflor, brócoli y zanahoria Hacendado ultracongelada",75.9
272833,Verduras para microondas Dia Vegecampo 300 g,2390,Arroz con verduras para microondas Hacendado ultracongelado,71.3
13337,Seta ostra bandeja 200 g,194,Ostra viva,70.0
105782,Canónigos Dia Vegecampo bolsa 70 g,77,Canónigos lavados,70.0
165430,Espárrago verde grueso manojo aprox. 250 g,147,Espárragos verdes gruesos,72.1
190539,Judía redonda bandeja 250 g,136,Judía verde redonda,81.2
301318,Tomate Murice bandeja 400 g,2111,Tomate frito Hacendado,72.0
10770,Tomate Adora bandeja 300 g,17,Tomate pera,78.3
191539,Perejil manojo 50 g,1947,Ajo y Perejil Hacendado,81.5
42184,Alcachofa 250 g aprox.,135,Alcachofa,72.0
272828,Lechuga iceberg lavada Dia Vegecampo bolsa 200 g,78,Lechuga iceberg cortada y lavada,76.5
307915,Tomate Monterosa bandeja 500 g,27,Tomate rosa,81.5
27906,Crema de verduras Dia Al Punto 500 ml,3119,Crema de pollo Hacendado con verduras,73.7
309226,Crema de verduras Dia Al Punto 300 g,3119,Crema de pollo Hacendado con verduras,73.7
189160,Caldo de verduras Gallina Blanca 1 L,3097,Caldo de verduras Hacendado en pastillas,71.0
303315,Gnocchis con pollo y verduras Dia Al Punto 450 g,2397,Gnocchi de pollo y verduras Hacendado ultracongelados,70.6
187476,Sopa jardinera Gallina Blanca 77 g,1764,Alubias a la jardinera Hacendado,70.6
250990,Crema de pollo con verduras Gallina Blanca 500 ml,3119,Crema de pollo Hacendado con verduras,78.3
297551,Caldo de pollo y ocho verduras Gallina Blanca 1 L,3084,Caldo de pollo casero Gallina Blanca,71.6
297218,"Alimento para gatos bocaditos con trucha, salmón y verduras Deligato de Dia lata 400 g",3518,"Bocaditos en salsa gato adulto Lechat Excellence con salmón, trucha y verduras",71.9
263820,Espinacas cortadas Dia Vegecampo 450 g,129,Espinacas cortadas y lavadas,70.0
