supermercado,nombre_comercial,precio,marca,categoria,subcategoria,precio_por_unidad,url,imagen,referencia_externa
DIA,Longaniza fresca Selección de Dia 350 g,2.39,Selección de Dia,Carnes,Cerdo,6.83,https://www.dia.es/carnes/cerdo/p/282904,https://www.dia.es/product_images/282904/282904_ISO_0_ES.jpg,282904
DIA,Costillas de cerdo Selección de Dia 900 g aprox.,6.11,Selección de Dia,Carnes,Cerdo,6.79,https://www.dia.es/carnes/cerdo/p/134262,https://www.dia.es/product_images/134262/134262_ISO_0_ES.jpg,134262
DIA,Carne de vacuno en tacos Selección de Dia 520 g aprox.,8.57,Selección de Dia,Carnes,Vacuno,16.49,https://www.dia.es/carnes/vacuno/p/276318,https://www.dia.es/product_images/276318/276318_ISO_0_ES.jpg,276318
DIA,Lomo de cerdo adobado Selección de Dia 300 g,2.49,Selección de Dia,Carnes,Cerdo,8.3,https://www.dia.es/carnes/cerdo/p/164337,https://www.dia.es/product_images/164337/164337_ISO_0_ES.jpg,164337
DIA,Panceta de cerdo Selección de Dia 600 g aprox.,3.59,Selección de Dia,Carnes,Cerdo,5.99,https://www.dia.es/carnes/cerdo/p/290997,https://www.dia.es/product_images/290997/290997_ISO_0_ES.jpg,290997
DIA,Carne picada de pollo Selección de Dia 365 g,2.99,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",8.19,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/291140,https://www.dia.es/product_images/291140/291140_ISO_0_ES.jpg,291140
DIA,Burger de vacuno 6 unidades Selección de Dia 540 g,6.29,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",11.65,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/244790,https://www.dia.es/product_images/244790/244790_ISO_0_ES.jpg,244790
DIA,Chistorra de Navarra Selección de Dia 220 g,1.59,Selección de Dia,Carnes,Cerdo,7.23,https://www.dia.es/carnes/cerdo/p/32912,https://www.dia.es/product_images/32912/32912_ISO_0_ES.jpg,32912
DIA,Filete de cinta de lomo Selección de Dia 500 g aprox.,3.75,Selección de Dia,Carnes,Cerdo,7.49,https://www.dia.es/carnes/cerdo/p/290994,https://www.dia.es/product_images/290994/290994_ISO_0_ES.jpg,290994
DIA,Entrecot de lomo bajo de vacuno Selección de Dia 420 g aprox.,11.25,Selección de Dia,Carnes,Vacuno,26.79,https://www.dia.es/carnes/vacuno/p/276321,https://www.dia.es/product_images/276321/276321_ISO_0_ES.jpg,276321
DIA,Filetes de contramuslo de pollo Selección de Dia 650 g aprox.,4.54,Selección de Dia,Carnes,Pollo,6.99,https://www.dia.es/carnes/pollo/p/41736,https://www.dia.es/product_images/41736/41736_ISO_0_ES.jpg,41736
DIA,Costillas troceadas de cerdo Selección de Dia 550 g aprox.,4.5,Selección de Dia,Carnes,Cerdo,8.19,https://www.dia.es/carnes/cerdo/p/291164,https://www.dia.es/product_images/291164/291164_ISO_0_ES.jpg,291164
DIA,Pollo entero Selección de Dia 2.1 Kg aprox.,7.35,Selección de Dia,Carnes,Pollo,3.5,https://www.dia.es/carnes/pollo/p/6423,https://www.dia.es/product_images/6423/6423_ISO_0_ES.jpg,6423
DIA,Carne picada de vacuno Selección de Dia 500 g,5.69,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",11.38,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/261239,https://www.dia.es/product_images/261239/261239_ISO_0_ES.jpg,261239
DIA,Compango asturiano Vallina 250 g,2.69,Vallina,Carnes,Cerdo,10.76,https://www.dia.es/carnes/cerdo/p/159422,https://www.dia.es/product_images/159422/159422_ISO_0_ES.jpg,159422
DIA,Burger Big New York Selección de Dia 280 g,3.99,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",14.25,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/273119,https://www.dia.es/product_images/273119/273119_ISO_0_ES.jpg,273119
DIA,Pollo para asar 2 unidades Selección de Dia 2 Kg,7.99,Selección de Dia,Carnes,Pollo,4,https://www.dia.es/carnes/pollo/p/172789,https://www.dia.es/product_images/172789/172789_ISO_0_ES.jpg,172789
DIA,Medio conejo troceado Selección de Dia 800 g aprox.,7.99,Selección de Dia,Carnes,Conejo,9.99,https://www.dia.es/carnes/conejo/p/7020,https://www.dia.es/product_images/7020/7020_ISO_0_ES.jpg,7020
DIA,Carne picada de vacuno Selección de Dia 900 g,9.99,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",11.1,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/261240,https://www.dia.es/product_images/261240/261240_ISO_0_ES.jpg,261240
DIA,Burger BIO Selección de Dia 240 g,3.99,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",16.63,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/272306,https://www.dia.es/product_images/272306/272306_ISO_0_ES.jpg,272306
DIA,Lomo de cerdo empanado Selección de Dia 450 g aprox.,3.91,Selección de Dia,Carnes,Cerdo,8.69,https://www.dia.es/carnes/cerdo/p/305618,https://www.dia.es/product_images/305618/305618_ISO_0_ES.jpg,305618
DIA,Fiambre de lomo de pavo Serrano 240 g,2.39,Serrano,Carnes,Pavo,9.96,https://www.dia.es/carnes/pavo/p/71826,https://www.dia.es/product_images/71826/71826_ISO_0_ES.jpg,71826
DIA,Chuletas sajonia Selección de Dia 420 g aprox.,4.11,Selección de Dia,Carnes,Cerdo,9.79,https://www.dia.es/carnes/cerdo/p/288011,https://www.dia.es/product_images/288011/288011_ISO_0_ES.jpg,288011
DIA,Carne picada de vacuno ecológico Selección de Dia 300 g,4.79,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",15.97,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/303270,https://www.dia.es/product_images/303270/303270_ISO_0_ES.jpg,303270
DIA,Alas de pollo certificado partidas Selección de Dia 650 g aprox.,4.35,Selección de Dia,Carnes,Pollo,6.69,https://www.dia.es/carnes/pollo/p/306354,https://www.dia.es/product_images/306354/306354_ISO_0_ES.jpg,306354
DIA,Oreja adobada Emcesa 500 g,4.49,Emcesa,Carnes,Cerdo,8.98,https://www.dia.es/carnes/cerdo/p/284931,https://www.dia.es/product_images/284931/284931_ISO_0_ES.jpg,284931
DIA,Pollo entero certificado Selección de Dia 2 Kg aprox.,9.98,Selección de Dia,Carnes,Pollo,4.99,https://www.dia.es/carnes/pollo/p/306352,https://www.dia.es/product_images/306352/306352_ISO_0_ES.jpg,306352
DIA,Pollo asado troceado Bonchef 1.2 Kg,8.39,Bonchef,Platos preparados y pizzas,Platos precocinados,6.99,https://www.dia.es/platos-preparados-y-pizzas/platos-precocinados/p/276606,https://www.dia.es/product_images/276606/276606_ISO_0_ES.jpg,276606
DIA,Carpaccio Selección de Dia 105 g,4.79,Selección de Dia,Platos preparados y pizzas,Listos para comer,45.62,https://www.dia.es/platos-preparados-y-pizzas/listos-para-comer/p/309665,https://www.dia.es/product_images/309665/309665_ISO_0_ES.jpg,309665
DIA,Alitas asadas de pollo Bonchef 500 g,4.4,Bonchef,Platos preparados y pizzas,Platos precocinados,8.8,https://www.dia.es/platos-preparados-y-pizzas/platos-precocinados/p/309625,https://www.dia.es/product_images/309625/309625_ISO_0_ES.jpg,309625
DIA,Albóndigas en salsa con patatas 320 g,3.49,DIA,Platos preparados y pizzas,Listos para comer,10.91,https://www.dia.es/platos-preparados-y-pizzas/listos-para-comer/p/308572,https://www.dia.es/product_images/308572/308572_ISO_0_ES.jpg,308572
DIA,Stear tartar Casa de vacas 180 g,9.99,Casa de vacas,Platos preparados y pizzas,Listos para comer,55.5,https://www.dia.es/platos-preparados-y-pizzas/listos-para-comer/p/304837,https://www.dia.es/product_images/304837/304837_ISO_0_ES.jpg,304837
DIA,Pechugas enteras de pollo Selección de Dia 750 g aprox.,5.24,Selección de Dia,Carnes,Pollo,6.99,https://www.dia.es/carnes/pollo/p/17936,https://www.dia.es/product_images/17936/17936_ISO_0_ES.jpg,17936
DIA,Filetes de cabeza de lomo de cerdo Selección de Dia 700 g aprox.,4.89,Selección de Dia,Carnes,Cerdo,6.99,https://www.dia.es/carnes/cerdo/p/260899,https://www.dia.es/product_images/260899/260899_ISO_0_ES.jpg,260899
DIA,Burger de cerdo y vacuno 6 unidades Selección de Dia 540 g,4.69,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",8.69,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/244789,https://www.dia.es/product_images/244789/244789_ISO_0_ES.jpg,244789
DIA,Cinta de lomo adobada Selección de Dia 900 g aprox.,6.74,Selección de Dia,Carnes,Cerdo,7.49,https://www.dia.es/carnes/cerdo/p/111575,https://www.dia.es/product_images/111575/111575_ISO_0_ES.jpg,111575
DIA,Filete 1º de vacuno Selección de Dia 450 g aprox.,8.64,Selección de Dia,Carnes,Vacuno,19.19,https://www.dia.es/carnes/vacuno/p/181288,https://www.dia.es/product_images/181288/181288_ISO_0_ES.jpg,181288
DIA,Escalopín de vacuno Elpozo Extratiernos 400 g aprox.,7.48,Elpozo,Carnes,Vacuno,18.69,https://www.dia.es/carnes/vacuno/p/294355,https://www.dia.es/product_images/294355/294355_ISO_0_ES.jpg,294355
DIA,Pechuga de pavo fileteada al pimentón Selección de Dia 620 g aprox.,5.57,Selección de Dia,Carnes,Pavo,8.99,https://www.dia.es/carnes/pavo/p/186193,https://www.dia.es/product_images/186193/186193_ISO_0_ES.jpg,186193
DIA,Fiambre de pechuga de pavo adobada Serrano 240 g,2.49,Serrano,Carnes,Pavo,10.38,https://www.dia.es/carnes/pavo/p/71825,https://www.dia.es/product_images/71825/71825_ISO_0_ES.jpg,71825
DIA,Burger Maestra de vacuno 99% Selección de Dia 150 g,3.49,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",23.27,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/309622,https://www.dia.es/product_images/309622/309622_ISO_0_ES.jpg,309622
DIA,Burger de pollo y espinacas Selección de Dia 200 g,1.99,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",9.95,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/275697,https://www.dia.es/product_images/275697/275697_ISO_0_ES.jpg,275697
DIA,Burger de vacuno ecólogico baja en grasa Selección de Dia 150 g,2.49,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",16.6,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/302298,https://www.dia.es/product_images/302298/302298_ISO_0_ES.jpg,302298
DIA,Medallón de vacuno Selección de Dia 320 g aprox.,7.04,Selección de Dia,Carnes,Vacuno,21.99,https://www.dia.es/carnes/vacuno/p/277913,https://www.dia.es/product_images/277913/277913_ISO_0_ES.jpg,277913
DIA,Lomo de cerdo al ajillo Selección de Dia 300 g,2.49,Selección de Dia,Carnes,Cerdo,8.3,https://www.dia.es/carnes/cerdo/p/162621,https://www.dia.es/product_images/162621/162621_ISO_0_ES.jpg,162621
DIA,Burger Maestra de vacuno con bacon Selección de Dia 150 g,3.49,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",23.27,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/309623,https://www.dia.es/product_images/309623/309623_ISO_0_ES.jpg,309623
DIA,Cachopo con jamón curado y queso Aldelis 350 g aprox.,6.23,Aldelis,Carnes,Vacuno,17.79,https://www.dia.es/carnes/vacuno/p/306545,https://www.dia.es/product_images/306545/306545_ISO_0_ES.jpg,306545
DIA,Cinta de lomo adobada Ibérica Emcesa 240 g aprox.,5.63,Emcesa,Carnes,Cerdo,23.45,https://www.dia.es/carnes/cerdo/p/309986,https://www.dia.es/product_images/309986/309986_ISO_0_ES.jpg,309986
DIA,Pechuga de pollo corte fino Selección de Dia 550 g aprox.,4.83,Selección de Dia,Carnes,Pollo,8.79,https://www.dia.es/carnes/pollo/p/50844,https://www.dia.es/product_images/50844/50844_ISO_0_ES.jpg,50844
DIA,Cuarto trasero de pollo formato familiar Selección de Dia 1.55 Kg aprox.,5.1,Selección de Dia,Carnes,Pollo,3.29,https://www.dia.es/carnes/pollo/p/261369,https://www.dia.es/product_images/261369/261369_ISO_0_ES.jpg,261369
DIA,Burger crunchy de pollo con bacón y queso Selección de Dia 200 g,1.99,Selección de Dia,Carnes,"Hamburguesas, carne picada y albóndigas",9.95,https://www.dia.es/carnes/hamburguesas-carne-picada-y-albondigas/p/303508,https://www.dia.es/product_images/303508/303508_ISO_0_ES.jpg,303508
DIA,Cuarto trasero de pollo certificado Selección de Dia 950 g aprox.,4.74,Selección de Dia,Carnes,Pollo,4.99,https://www.dia.es/carnes/pollo/p/306353,https://www.dia.es/product_images/306353/306353_ISO_0_ES.jpg,306353
DIA,Redondo de pollo asado La Carloteña 340 g,4.19,La Carloteña,Platos preparados y pizzas,Platos precocinados,12.32,https://www.dia.es/platos-preparados-y-pizzas/platos-precocinados/p/124733,https://www.dia.es/product_images/124733/124733_ISO_0_ES.jpg,124733
DIA,Solomillos de pollo Selección de Dia 550 g aprox.,4.78,Selección de Dia,Carnes,Pollo,8.69,https://www.dia.es/carnes/pollo/p/261354,https://www.dia.es/product_images/261354/261354_ISO_0_ES.jpg,261354
DIA,Filetes de pollo empanado y marinado Selección de Dia 500 g aprox.,4.4,Selección de Dia,Carnes,Pollo,8.79,https://www.dia.es/carnes/pollo/p/303507,https://www.dia.es/product_images/303507/303507_ISO_0_ES.jpg,303507
DIA,Filetes de pechuga de pavo Selección de Dia 700 g aprox.,6.29,Selección de Dia,Carnes,Pavo,8.99,https://www.dia.es/carnes/pavo/p/261349,https://www.dia.es/product_images/261349/261349_ISO_0_ES.jpg,261349
DIA,Pechuga fileteada de pollo a las finas hierbas Selección de Dia 700 g aprox.,5.8,Selección de Dia,Carnes,Pollo,8.29,https://www.dia.es/carnes/pollo/p/301043,https://www.dia.es/product_images/301043/301043_ISO_0_ES.jpg,301043
DIA,Pechuga fileteada de pollo certificado Selección de Dia 650 g aprox.,6.49,Selección de Dia,Carnes,Pollo,9.99,https://www.dia.es/carnes/pollo/p/287571,https://www.dia.es/product_images/287571/287571_ISO_0_ES.jpg,287571
DIA,Cordon bleu Bonchef 260 g,2.99,Bonchef,Carnes,Pollo,11.5,https://www.dia.es/carnes/pollo/p/305410,https://www.dia.es/product_images/305410/305410_ISO_0_ES.jpg,305410
DIA,Longaniza estilo frankfurt Campofrío 350 g,2.99,Campofrío,Carnes,Cerdo,8.54,https://www.dia.es/carnes/cerdo/p/309433,https://www.dia.es/product_images/309433/309433_ISO_0_ES.jpg,309433
DIA,Morcilla de burgos Selección de Dia 300 g,1.79,Selección de Dia,Carnes,Cerdo,5.97,https://www.dia.es/carnes/cerdo/p/124801,https://www.dia.es/product_images/124801/124801_ISO_0_ES.jpg,124801
DIA,Pechuguitas de pollo asado 99% La Carloteña 100 g,2.09,La Carloteña,Charcutería y quesos,"Jamón cocido, pavo y pollo",20.9,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/182582,https://www.dia.es/product_images/182582/182582_ISO_0_ES.jpg,182582
DIA,Pechuguitas de pollo 99% Campofrío 90 g,2.0,Campofrío,Charcutería y quesos,"Jamón cocido, pavo y pollo",22.22,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/308437,https://www.dia.es/product_images/308437/308437_ISO_0_ES.jpg,308437
DIA,Pollo al natural alto en proteínas Dia Nuestra Alacena 2 x 52 g,2.25,Dia Nuestra Alacena,Charcutería y quesos,"Jamón cocido, pavo y pollo",21.63,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/304826,https://www.dia.es/product_images/304826/304826_ISO_0_ES.jpg,304826
DIA,Pechuga de pollo braseado Dia Nuestra Alacena 200 g,2.29,Dia Nuestra Alacena,Charcutería y quesos,"Jamón cocido, pavo y pollo",11.45,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/274101,https://www.dia.es/product_images/274101/274101_ISO_0_ES.jpg,274101
DIA,Pechuga de pollo Dia Nuestra Alacena 200 g,2.25,Dia Nuestra Alacena,Charcutería y quesos,"Jamón cocido, pavo y pollo",11.25,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/274104,https://www.dia.es/product_images/274104/274104_ISO_0_ES.jpg,274104
DIA,Jamón cocido extra 97% Dia Nuestra Alacena 150 g,1.49,Dia Nuestra Alacena,Charcutería y quesos,"Jamón cocido, pavo y pollo",9.95,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/273737,https://www.dia.es/product_images/273737/273737_ISO_0_ES.jpg,273737
DIA,Pizza de pollo Dia Al Punto 400 g,2.7,Dia Al Punto,Platos preparados y pizzas,Pizzas refrigeradas,6.75,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/168839,https://www.dia.es/product_images/168839/168839_ISO_0_ES.jpg,168839
DIA,Caldo de pollo bajo en sal Dia Al Punto 1 L,1.2,Dia Al Punto,"Conservas, caldos y cremas",Caldos y sopas,1.2,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/303856,https://www.dia.es/product_images/303856/303856_ISO_0_ES.jpg,303856
DIA,Caldo natural de pollo y hortalizas Dia Al Punto 1 L,1.19,Dia Al Punto,"Conservas, caldos y cremas",Caldos y sopas,1.19,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/299854,https://www.dia.es/product_images/299854/299854_ISO_0_ES.jpg,299854
DIA,Pizza de pollo Casa Tarradellas 410 g,3.19,Casa Tarradellas,Platos preparados y pizzas,Pizzas refrigeradas,7.78,https://www.dia.es/platos-preparados-y-pizzas/pizzas-refrigeradas/p/135422,https://www.dia.es/product_images/135422/135422_ISO_0_ES.jpg,135422
DIA,Yarroz con pollo y salsa thai Gallina Blanca Yatekomo 83 g,1.99,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,23.98,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/308785,https://www.dia.es/product_images/308785/308785_ISO_0_ES.jpg,308785
DIA,Caldo de pollo con jamón Gallina Blanca 1 L,2.2,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,2.2,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/308784,https://www.dia.es/product_images/308784/308784_ISO_0_ES.jpg,308784
DIA,Caldo de pollo Gallo 1 L,1.69,Gallo,"Conservas, caldos y cremas",Caldos y sopas,1.69,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/290596,https://www.dia.es/product_images/290596/290596_ISO_0_ES.jpg,290596
DIA,Caldo de pollo Dia Al Punto 1 L,0.8,Dia Al Punto,"Conservas, caldos y cremas",Caldos y sopas,0.8,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/54127,https://www.dia.es/product_images/54127/54127_ISO_0_ES.jpg,54127
DIA,Caldo de pollo Gallina Blanca 1 L,2.2,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,2.2,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/150913,https://www.dia.es/product_images/150913/150913_ISO_0_ES.jpg,150913
DIA,Caldo de pollo Gallina Blanca 2 x 1 L,4.05,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,2.03,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/159230,https://www.dia.es/product_images/159230/159230_ISO_0_ES.jpg,159230
DIA,Caldo de pollo gourmet Gallina Blanca 1 L,2.99,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,2.99,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/290890,https://www.dia.es/product_images/290890/290890_ISO_0_ES.jpg,290890
DIA,Noodles orientales sabor pollo Dia Al Punto 65 g,0.9,Dia Al Punto,"Arroz, pastas y legumbres",Noodles,13.85,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/218533,https://www.dia.es/product_images/218533/218533_ISO_0_ES.jpg,218533
DIA,Sopa de pollo con fideos Gallina Blanca 71 g,0.85,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,11.97,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/530,https://www.dia.es/product_images/530/530_ISO_0_ES.jpg,530
DIA,Avecrem Gallina Blanca Avecrem 8 unidades,1.0,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,0.13,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/501,https://www.dia.es/product_images/501/501_ISO_0_ES.jpg,501
DIA,Sopa de cocido con fideos Gallina Blanca 72 g,0.89,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,12.36,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/186682,https://www.dia.es/product_images/186682/186682_ISO_0_ES.jpg,186682
DIA,Sopa de ave con fideos Gallina Blanca 76 g,0.89,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,11.71,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/525,https://www.dia.es/product_images/525/525_ISO_0_ES.jpg,525
DIA,Avecrem Gallina Blanca Avecrem 24 unidades,2.95,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,0.12,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/500,https://www.dia.es/product_images/500/500_ISO_0_ES.jpg,500
DIA,Noodles sabor a pollo Maggi 71 g,1.08,Maggi,"Arroz, pastas y legumbres",Noodles,15.21,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/16357,https://www.dia.es/product_images/16357/16357_ISO_0_ES.jpg,16357
DIA,Noodles de pollo con soja Gallina Blanca 79 g,1.19,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,15.06,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/162857,https://www.dia.es/product_images/162857/162857_ISO_0_ES.jpg,162857
DIA,Sopa de pollo con fideos baja en sal Gallina Blanca 68 g,0.89,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,13.09,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/118021,https://www.dia.es/product_images/118021/118021_ISO_0_ES.jpg,118021
DIA,Pastillas de caldo de pollo bajas en sal Gallina Blanca Avecrem 10 unidades,1.65,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,0.17,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/273360,https://www.dia.es/product_images/273360/273360_ISO_0_ES.jpg,273360
DIA,Sopa de pollo con maravilla Gallina Blanca 85 g,0.89,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,10.47,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/1767,https://www.dia.es/product_images/1767/1767_ISO_0_ES.jpg,1767
DIA,Caldo de pollo bajo en sal Gallina Blanca 1 L,2.19,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,2.19,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/150915,https://www.dia.es/product_images/150915/150915_ISO_0_ES.jpg,150915
DIA,Noodles de pollo Gallina Blanca Yatekomo 60 g,1.55,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,25.83,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/160612,https://www.dia.es/product_images/160612/160612_ISO_0_ES.jpg,160612
DIA,Noodles yakisoba Gallina Blanca Yatekomo 93 g,1.95,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,20.97,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/197611,https://www.dia.es/product_images/197611/197611_ISO_0_ES.jpg,197611
DIA,Noodles de pollo yakisoba Gallina Blanca Yatekomo 93 g,1.95,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,20.97,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/197610,https://www.dia.es/product_images/197610/197610_ISO_0_ES.jpg,197610
DIA,Noodles yakisoba Gallina Blanca Yatekomo 93 g,1.59,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,17.1,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/228642,https://www.dia.es/product_images/228642/228642_ISO_0_ES.jpg,228642
DIA,Noodles pollo Gallina Blanca Yatekomo 79 g,1.19,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,15.06,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/308834,https://www.dia.es/product_images/308834/308834_ISO_0_ES.jpg,308834
DIA,Empanada de pollo El molino de Dia 120 g,0.69,El molino de Dia,Platos preparados y pizzas,Tortillas y empanadas,5.75,https://www.dia.es/platos-preparados-y-pizzas/tortillas-y-empanadas/p/196890,https://www.dia.es/product_images/196890/196890_ISO_0_ES.jpg,196890
DIA,Empanada de pollo cremoso El molino de Dia 500 g,3.65,El molino de Dia,Platos preparados y pizzas,Tortillas y empanadas,7.3,https://www.dia.es/platos-preparados-y-pizzas/tortillas-y-empanadas/p/307539,https://www.dia.es/product_images/307539/307539_ISO_0_ES.jpg,307539
DIA,Sopa de pollo con fideos Dia Al Punto 71 g,0.55,Dia Al Punto,"Conservas, caldos y cremas",Caldos y sopas,7.75,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/295312,https://www.dia.es/product_images/295312/295312_ISO_0_ES.jpg,295312
DIA,Pechuga de pollo 90% Tello 125 g,2.29,Tello,Charcutería y quesos,"Jamón cocido, pavo y pollo",18.32,https://www.dia.es/charcuteria-y-quesos/jamon-cocido-pavo-y-pollo/p/308457,https://www.dia.es/product_images/308457/308457_ISO_0_ES.jpg,308457
DIA,Sopa de pollo con maravilla Dia Al Punto 90 g,0.65,Dia Al Punto,"Conservas, caldos y cremas",Caldos y sopas,7.22,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/295310,https://www.dia.es/product_images/295310/295310_ISO_0_ES.jpg,295310
DIA,Paté de pollo Dia Nuestra Alacena 2 x 78 g,1.55,Dia Nuestra Alacena,Charcutería y quesos,"Paté, foie y sobrasada",9.94,https://www.dia.es/charcuteria-y-quesos/pate-foie-y-sobrasada/p/304810,https://www.dia.es/product_images/304810/304810_ISO_0_ES.jpg,304810
DIA,Noodles de pollo Gallina Blanca Yatekomo 2 x 60 g,3.05,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,25.42,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/235248,https://www.dia.es/product_images/235248/235248_ISO_0_ES.jpg,235248
DIA,Caldo de pollo Aneto 500 ml,1.5,Aneto,"Conservas, caldos y cremas",Caldos y sopas,3,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/304350,https://www.dia.es/product_images/304350/304350_ISO_0_ES.jpg,304350
DIA,Yarroz con pollo teriyaki Gallina Blanca 84 g,1.99,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,23.69,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/304107,https://www.dia.es/product_images/304107/304107_ISO_0_ES.jpg,304107
DIA,Caldo de pollo con jamón gourmet Gallina Blanca 1 L,2.99,Gallina Blanca,"Conservas, caldos y cremas",Caldos y sopas,2.99,https://www.dia.es/conservas-caldos-y-cremas/caldos-y-sopas/p/297553,https://www.dia.es/product_images/297553/297553_ISO_0_ES.jpg,297553
DIA,Noodles de pollo yakisoba Gallina Blanca Yatekomo 93 g,1.59,Gallina Blanca,"Arroz, pastas y legumbres",Noodles,17.1,https://www.dia.es/arroz-pastas-y-legumbres/noodles/p/228641,https://www.dia.es/product_images/228641/228641_ISO_0_ES.jpg,228641
