id,nombre_comercial,marca
18126,Pizza atún y bacon Casa Tarradellas 405 g,Casa Tarradellas
114903,Pizza de atún Dr. Oetker Ristorante 355 g,Dr. Oetker
912,Empanadillas de atún MSC La cocinera 312 g,La cocinera
17986,Crema de atún La piara 180 g,La piara
209287,Sándwich con atún Ñaming 200 g,Ñaming
129843,Paté de atún La piara 2 x 75 g,La piara
306578,Alimento para gatos esterilizados exigentes Ultima bolsa 280 g,Ultima
38109,Barra de pan Diana El molino de Dia 250 g,El molino de Dia
77955,Pan de molde formato familiar El molino de Dia 820 g,El molino de Dia
309605,Panecillos 8 unidades El molino de Dia 360 g,El molino de Dia
121237,Pan de picos El molino de Dia 260 g,El molino de Dia
210479,Hogaza de centeno y avena El molino de Dia 500 g,El molino de Dia
157982,Chapata El molino de Dia 300 g,El molino de Dia
182644,Pan de hamburguesa maxi El molino de Dia 300 g,El molino de Dia
266075,Pan de molde trigo integral El molino de Dia 820 g,El molino de Dia
277674,Chapata de cristal 2 unidades Cristallino 190 g,Cristallino
40814,Barra de pan baguette El molino de Dia 250 g,El molino de Dia
66939,Barra de pan peregrina El molino de Dia 250 g,El molino de Dia
209604,Barra de pan 8 cereales El molino de Dia 210 g,El molino de Dia
230230,Pan de molde con masa madre The rustik bakery 400 g,The rustik bakery
185169,Pan candeal grande El molino de Dia 500 g,El molino de Dia
295264,Hogaza El molino de Dia 350 g,El molino de Dia
307211,Pan hot dog El molino de Dia 220 g,El molino de Dia
262556,Barra de pan premium El molino de Dia 430 g,El molino de Dia
297061,Pan de molde alto en proteínas El molino de Dia 400 g,El molino de Dia
169479,Barra de pan El molino de Dia 125 g,El molino de Dia
277709,Pan de pipas Dia Naturmundo 90 g,Dia Naturmundo
210477,Hogaza con pipas de calabaza El molino de Dia 500 g,El molino de Dia
249505,Pan fuente de calcio y vitamina D El molino de Dia 110 g,El molino de Dia
5528,Picos de pan El molino de Dia 250 g,El molino de Dia
117243,Pan picado andaluz El molino de Dia 130 g,El molino de Dia
300469,Hogaza de maíz 20% de masa madre El molino de Dia 330 g,El molino de Dia
274757,Pan viena integral 50% El molino de Dia 80 g,El molino de Dia
291563,Pan de centeno de masa madre El molino de Dia 450 g,El molino de Dia
244719,Panecillo con quinoa El molino de Dia 100 g,El molino de Dia
309237,Pan de molde natural especial tostadas El molino de Dia 460 g,El molino de Dia
244152,Agua mineral Font Vella 750 ml,Font Vella
262566,Baguette con semillas El molino de Dia 250 g,El molino de Dia
297058,Brioche en rebanadas Dia Selección Mundial 500 g,Dia Selección Mundial
299000,Mollete de Antequera El molino de Dia 280 g,El molino de Dia
284801,Pan de horno de piedra El molino de Dia 600 g,El molino de Dia
209602,Barra de pan parisienne El molino de Dia 300 g,El molino de Dia
299092,Chapata sin gluten El molino de Dia 120 g,El molino de Dia
296453,Surtido de picos y regañás Horno el antequerano 150 g,Horno el antequerano
207313,Barra de pan con sésamo y fibra blanca El molino de Dia 265 g,El molino de Dia
263619,Pizza barbacoa Dia Al Punto 425 g,Dia Al Punto
119533,Pizza carbonara Dia Al Punto 400 g,Dia Al Punto
266016,Pizza crispy bacon Dia Al Punto 450 g,Dia Al Punto
53870,Pizza cuatro quesos Dia Al Punto 400 g,Dia Al Punto
307212,Pan hot dog rústico El molino de Dia 220 g,El molino de Dia
226508,Pizza serrana Dia Al Punto 390 g,Dia Al Punto
266018,Pizza seis quesos Dia Al Punto 470 g,Dia Al Punto
302138,Pizza con salsa cheddar Dia Al Punto 410 g,Dia Al Punto
135902,Panecillos tostados con tomate y orégano El molino de Dia 160 g,El molino de Dia
250252,Pizza barbacoa Dia Al Punto 350 g,Dia Al Punto
298448,Pizza super pepperoni Dia Al Punto 417 g,Dia Al Punto
14461,Pan de pita precocido Star 400 g,Star
308609,Pizza Stranger Things royale California 446 g,Netflix
299085,Pan de molde con semillas sin gluten El molino de Dia 280 g,El molino de Dia
308608,Pizza Stranger Things mac & cheese 486 g,Netflix
162439,Preparado para rebozar crujiente sin gluten Esgir 200 g,Esgir
298449,Pizza burger Dia Al Punto 445 g,Dia Al Punto
39962,Pizza 4 quesos Casa Tarradellas 390 g,Casa Tarradellas
149215,Pizza cuatro quesos Dr. Oetker Ristorante 340 g,Dr. Oetker
309077,Panceta curada Dia Nuestra Alacena 100 g,Dia Nuestra Alacena
79522,Pizza mozzarella Dr. Oetker Ristorante 355 g,Dr. Oetker
300803,Pan de hamburguesa sin gluten El molino de Dia 170 g,El molino de Dia
56021,Pizza carbonara Casa Tarradellas 400 g,Casa Tarradellas
25978,Pannini barbacoa 2 unidades Dr. Oetker 250 g,Dr. Oetker
307934,Pan crujiente de centeno con tomate y albahaca Melvit 170 g,Melvit
73456,Pizza boloñesa Dia Al Punto 375 g,Dia Al Punto
265234,Pizza rústica doble pepperoni Dr. Oetker Ristorante 565 g,Dr. Oetker
307133,Pizza artesana pepperoni Squizzita 420 g,Squizzita
215666,Pizza spinaci Dr. Oetker Ristorante 390 g,Dr. Oetker
305907,Pizza rustica cheese deluxe Dr. Oetker 555 g,Dr. Oetker
64012,Pannini cuatro quesos 2 unidades Dr. Oetker 250 g,Dr. Oetker
305908,Pizza piadina prosciutto Dr. Oetker Ristorante 280 g,Dr. Oetker
302131,Pan rallado sin gluten Panceliac 400 g,Panceliac
263281,Pan para torrijas 500 g,DIA
221636,Picos camperos El molino de Dia 250 g,El molino de Dia
273116,Regañás El molino de Dia 250 g,El molino de Dia
271976,Cóctel de picos El molino de Dia 250 g,El molino de Dia
1141,Panecillos tostados integral El molino de Dia 225 g,El molino de Dia
135901,Panecillos tostados con ajo y perejil El molino de Dia 160 g,El molino de Dia
271977,Picos rústicos con aceite de oliva El molino de Dia 130 g,El molino de Dia
50754,Mini tostas El molino de Dia 100 g,El molino de Dia
5386,Pan tostado El molino de Dia 270 g,El molino de Dia
277710,Pan de queso Dia Naturmundo 75 g,Dia Naturmundo
60049,Picatostes fritos El molino de Dia 75 g,El molino de Dia
299091,Picos de pan sin gluten El molino de Dia 100 g,El molino de Dia
221628,Reventaos El molino de Dia 250 g,El molino de Dia
294358,Pan tostado de centeno original Wasa 205 g,Wasa
114191,Quelitas crujientes Quely 200 g,Quely
307935,Base para pizza clásica Pinsami bolsa 230 g,Pinsami
104447,Mini tostadas rectangulares Ortiz 100 g,Ortiz
149268,Masa para mini pizza Buitoni bolsa 265 g,Buitoni
273808,Pan tostado con sésamo Wasa 200 g,Wasa
256378,Baguette rústica sin gluten Proceli 120 g,Proceli
184414,Pan tradicional sin gluten Proceli 160 g,Proceli
231182,Picos artesanos de Jerez Horno la gañania 400 g,Horno la gañania
144918,Pan de avena vitalité Wasa 280 g,Wasa
271978,Piquitos bajo contenido en sal El molino de Dia 180 g,El molino de Dia
130533,Pañales de noche para niños de 8 a 13 años Huggies DryNites bolsa 9 unidades,Huggies
130534,Pañales de noche para niños de 4 a 7 años Huggies DryNites bolsa 10 unidades,Huggies
272720,Picos de Antequera El molino de Dia 150 g,El molino de Dia
287566,Pan chapata rústica Recondo 180 g,Recondo
307512,Salsa para pizza Barilla 400 g,Barilla
224127,Masa fina para pizza Dia Al Punto bolsa 260 g,Dia Al Punto
279208,Biscotes El molino de Dia 540 g,El molino de Dia
279209,Biscotes integrales El molino de Dia 540 g,El molino de Dia
207097,Grissinis finos Dia Selección Mundial 250 g,Dia Selección Mundial
151018,Masa fina para pizza Casa Tarradellas bandeja 260 g,Casa Tarradellas
143014,Rosquillas de pan El molino de Dia 250 g,El molino de Dia
277675,Panecillos tostados El molino de Dia 225 g,El molino de Dia
183247,Mini tostas con pasas El molino de Dia 110 g,El molino de Dia
183288,Picos integrales con aceite de oliva El molino de Dia 200 g,El molino de Dia
303475,Palitos de pan Saladitos Velarte 200 g,Velarte
294866,Bocaditos de tomate y orégano Snatt's 110 g,Snatt's
310703,Tostas de pan mariñeiras con aceite de oliva Daveiga 200 g,Daveiga
203958,Bases de pizza 3 unidades Dia Al Punto 420 g,Dia Al Punto
179614,Bizcochitos Bimbo Pantera Rosa bolsa 165 g,Bimbo
167467,Biscotes sin gluten Proceli 150 g,Proceli
271493,Pandorinos rellenos de cacao Dulcesol bolsa 135 g,Dulcesol
307960,Pan de queso sin gluten Mordi & Godi 253 g,Mordi godi
163715,Pants de incontinencia plus talla M Tena bolsa 9 unidades,Tena
163716,Pants de incontinencia plus talla L Tena bolsa 8 unidades,Tena
302567,Pants de incontinencia plus night talla L Tena bolsa 12 unidades,Tena
11614,Cheetos Pandilla 75 g,Cheetos
224959,Cheetos Pandilla 20 g,Cheetos
188865,Obleas Pan de ángel bolsa 24 unidades,Pan de ángel
306637,Golosina pizza XXL Gummi zone bolsa 21 g,Gummi zone
307201,Doritos Bits pizza pepperoni 35 g,Doritos
304912,Champú rizos Pantene botella 325 ml,Pantene
304913,Champú purificante Pantene botella 325 ml,Pantene
291053,Bizcochos Sancho Panza bolsa 300 g,Sancho Panza
161018,Espuma rizos definidos Pantene spray 200 ml,Pantene
309271,Mascarilla hydra revitaliza Pantene frasco 300 ml,Pantene
304911,Champú cuidado clásico Pantene botella 325 ml,Pantene
309270,Acondicionador hydra revitaliza Pantene tubo 275 ml,Pantene
309269,Champú hydra revitaliza Pantene botella 325 ml,Pantene
77746,Agua mineral Cabreiroá 1.5 L,Cabreiroá
202943,Laca volumen perfecto Pantene spray 250 ml,Pantene
304910,Champú suave y liso Pantene botella 325 ml,Pantene
304614,Acondicionador suave y liso Pantene tubo 275 ml,Pantene
144667,Mascarilla suave y liso anti encrespamiento Pantene frasco 300 ml,Pantene
168171,Ampollas rescate 1 min tratamiento intensivo Pantene caja 3 unidades,Pantene
268411,Pañales 15-25 kg talla XL Planeta Bebé de Dia bolsa 18 unidades,Planeta Bebé de Dia
263494,Pañales de agua bañador talla M Planeta Bebé de Dia bolsa 6 unidades,Planeta Bebé de Dia
263493,Pañales de agua bañador talla S Planeta Bebé de Dia bolsa 6 unidades,Planeta Bebé de Dia
309811,Tostas sabor queso 100 g,Obertos
273751,Taco de bacon Dia Nuestra Alacena 300 g,Dia Nuestra Alacena
307511,Salsa amatriciana Barilla 300 g,Barilla
15627,Crema protectora de pañal Johnson tubo 100 ml,Johnson
505,Harina de trigo El molino de Dia 1 Kg,El molino de Dia
167559,Masa hojaldre Casa Tarradellas bandeja 260 g,Casa Tarradellas
142625,Preparado para hornear en polvo Royal 96 g,Royal
132110,Harina de maíz Maizena 400 g,Maizena
197503,Preparado para hornear en polvo Dia Delimagic 90 g,Dia Delimagic
303736,Harina de repostería El molino de Dia 1 Kg,El molino de Dia
295382,Masa para empanada Cerelia bolsa 280 g,Cerelia
52667,Gasificante El tigre 39 g,El tigre
163262,Harina de trigo para repostería Gallo 1 Kg,Gallo
127851,Masa quebrada Dia Al Punto bolsa 230 g,Dia Al Punto
216391,Harina para bizcochos Gallo 1 Kg,Gallo
303734,Harina de garbanzos El molino de Dia 500 g,El molino de Dia
225923,Tortillas wraps Old El Paso 350 g,Old El Paso
250632,Tortillas sin gluten Old El Paso 216 g,Old El Paso
292171,Harina mix sin gluten Gallo 500 g,Gallo
270695,Tortillas pockets Old El Paso 223 g,Old El Paso
304805,Galletas crackers con orégano  Dia Naturmundo bolsa 100 g,Dia Naturmundo
304804,Galletas crackers con pimienta negra Dia Naturmundo bolsa 100 g,Dia Naturmundo
288022,Croissants rellenos de cacao y avellanas El molino de Dia bolsa 315 g,El molino de Dia
288020,Magdalenas clásicas El molino de Dia bolsa 515 g,El molino de Dia
82569,Palmeritas El molino de Dia bandeja 245 g,El molino de Dia
16103,Rosquillas glaseadas El molino de Dia caja 208 g,El molino de Dia
127308,Napolitanas rellenas de crema de cacao El molino de Dia bolsa 270 g,El molino de Dia
288021,Croissants El molino de Dia bolsa 390 g,El molino de Dia
271492,Chapelas de cacao Dulcesol bolsa 126 g,Dulcesol
88697,Rosquillas de chocolate El molino de Dia bandeja 240 g,El molino de Dia
291299,Bocaditos de cacao Mandul bolsa 240 g,Mandul
274316,Xuxo de azúcar relleno de crema El molino de Dia 50 g,El molino de Dia
299880,Palmeritas de cacao El molino de Dia bolsa 230 g,El molino de Dia
87066,Ensaimadas El molino de Dia bolsa 220 g,El molino de Dia
279899,Rosquillas de azúcar Pelayo bolsa 250 g,Pelayo
283356,Berlina de chocolate rellena de crema El molino de Dia 100 g,El molino de Dia
54726,Sobaos El molino de Dia bolsa 350 g,El molino de Dia
121001,Berlinas fondant Donuts bandeja 4 unidades 228 g,Donuts
248525,Bizcocho marmolado El molino de Dia bolsa 400 g,El molino de Dia
271496,Bracitos de cacao rellenos de trufa Dulcesol bolsa 140 g,Dulcesol
271505,Bombón zebra relleno de cacao Dulcesol bolsa 120 g,Dulcesol
274311,Berlina de crema de cacao El molino de Dia 90 g,El molino de Dia
307937,Rosquilla rellena de crema Biscoff cubierta de chocolate blanco y galleta 76 g,Biscoff
294660,Tortas de algarrobo Lupiañez caja 250 g,Lupiañez
271503,Chapelas zebra Dulcesol bolsa 126 g,Dulcesol
105304,Magdalenas valencianas El molino de Dia bolsa 350 g,El molino de Dia
73170,Bollos rellenos de cacao Bollycao bolsa 228 g,Bollycao
309235,Cuadrados de cacao relleno sabor trufa Dulcesol bolsa 114 g,Dulcesol
287689,Hojaldre de Astorga El molino de Dia bandeja 180 g,El molino de Dia
307916,Lunas al cacao Dulcesol bolsa 90 g,Dulcesol
307210,Bizcochitos de limón Mandul bolsa 200 g,Mandul
42843,Brazo relleno de fresa El molino de Dia bolsa 300 g,El molino de Dia
306402,Bocaditos El molino de Dia bolsa 195 g,El molino de Dia
262540,Rosquilla con nubes El molino de Dia 54 g,El molino de Dia
303755,Chapelas extracao Dulcesol bolsa 126 g,Dulcesol
179095,Bizcocho de limón El molino de Dia bolsa 350 g,El molino de Dia
275656,Bizcocho de naranja con chocolate El molino de Dia bolsa 350 g,El molino de Dia
215450,Pastas artesanas de almendras Blanco bolsa 400 g,Blanco
287740,Brownies de chocolate El molino de Dia bolsa 200 g,El molino de Dia
222838,Mini croissants con cacao El molino de Dia bolsa 150 g,El molino de Dia
288720,Crêpes rellenos de cacao Oh la france bolsa 192 g,Oh la france
107385,Bizcocho ositos lulú rellenos de chocolate Fontaneda caja 150 g,Fontaneda
271507,Chapelas pinky Dulcesol bolsa 126 g,Dulcesol
105303,Magdalenas cuadradas El molino de Dia bolsa 350 g,El molino de Dia
271501,Caña rellena de crema bañada en cacao Dulcesol bolsa 153 g,Dulcesol
293030,Mini brownies de chocolate Dulcesol bolsa 115 g,Dulcesol
303498,Magdalenas sin gluten El molino de Dia bolsa 160 g,El molino de Dia
182645,Mini rosquillas al cacao El molino de Dia bandeja 155 g,El molino de Dia
141611,Gofre recubierto de cacao El molino de Dia bolsa 360 g,El molino de Dia
294350,vulcanitos de crema Dulcesol bolsa 143 g,Dulcesol
299588,Brownies Jr Brownie bolsa 200 g,Jr Brownie
294989,Delicias de coco El cateto blister 192 g,El cateto
287873,Lazos hojaldre de azúcar Virgen del Brezo bolsa 180 g,Virgen del Brezo
282311,Mini palmeritas al cacao Virgen del Brezo bolsa 175 g,Virgen del Brezo
145706,Bizcocho relleno con chocolate cake & choc Milka caja 175 g,Milka
287738,Mini magdalenas rellena de chocolate El molino de Dia bolsa 180 g,El molino de Dia
282310,Mini palmeritas de hojaldre Virgen del Brezo bolsa 140 g,Virgen del Brezo
279788,Tortitas Brioche Pasquier bolsa 280 g,Brioche Pasquier
41173,Rosquillas rayadas Donettes bandeja 176 g,Donettes
295037,Magdalenas concha mármol Arenas bolsa 165 g,Arenas
309682,Rollos de naranja El molino de Dia 385 g,El molino de Dia
187450,Sobaos Vega pas bolsa 450 g,Vega pas
270807,Pastelitos rellenos y recubiertos de chocolate choc & choc Milka 150 g,Milka
275602,Magdalenas 0% azúcares La bella easo bolsa 232 g,La bella easo
144325,Bizcochitos rellenos Cuétara Tostarica caja 125 g,Cuétara
187457,Rosquillas Monjas bolsa 275 g,Monjas
182476,Bizcocho con relleno con cacao y recubierto con chocolate Milka bolsa 150 g,Milka
258197,Mini lunas de cacao Doraemon Dulcesol bolsa 180 g,Dulcesol
310746,Muffins con doble chocolate Dulca 180 g,Dulca
303687,Rosquillas de azúcar El cateto bolsa 260 g,El cateto
241810,Bizcocho marmolado sin gluten Dr. Schar bolsa 250 g,Dr. Schar
308330,Brownies de zanahoria Mr.brownie bolsa 200 g,Mr.brownie
34806,Magdalenas La bella easo bolsa 261 g,La bella easo
294454,Choco brookie Milka 132 g,Milka
307118,Bollo relleno de salchicha salchiroll El molino de Dia 108 g,El molino de Dia
173904,Tortas de aceite de oliva El molino de Dia bolsa 180 g,El molino de Dia
307936,Rosquilla de pistacho con relleno El molino de Dia 73 g,El molino de Dia
304001,Rondo con naranja El molino de Dia bolsa 400 g,El molino de Dia
306403,Magdalenas estilo tradicional El molino de Dia bolsa 434 g,El molino de Dia
308714,Bizcocho sabor chocolate Cuétara caja 112 g,Cuétara
304874,Bizcocho al cacao relleno de cacao El molino de Dia bolsa 50 g,El molino de Dia
187851,Bizcocho con pepitas de chocolate tender moo Milka caja 140 g,Milka
308715,Bizcocho sabor chocolate blanco Cuétara caja 112 g,Cuétara
308309,Crepes Vici 500 g,Vici
214756,Croissants 0% azúcar añadido La bella easo 240 g,La bella easo
309629,Medias noches El molino de Dia 200 g,El molino de Dia
903,Berlinas bombón Donuts bandeja 4 unidades 220 g,Donuts
181669,Bizcocho con pepitas de chocolate El molino de Dia bolsa 350 g,El molino de Dia
303759,Bocadito marmolado sin gluten El molino de Dia bolsa 120 g,El molino de Dia
262689,Torrijas 2 unidades El Horno Real 300 g,El horno real
480,Galletas tostadas Galleteca de Dia paquete 800 g,Galleteca de Dia
307143,Anacardos tostados sin sal añadida Dia Naturmundo 150 g,Dia Naturmundo
271643,Pistachos tostados sin sal añadida Dia Naturmundo 250 g,Dia Naturmundo
310026,Castañas peladas y tostadas Dlu Nature 100 g,Dlu Nature
119605,Mix de frutos secos clásico Dia Naturmundo 200 g,Dia Naturmundo
280089,Cerveza tostada Dia Ramblers 33 cl,Dia Ramblers
220830,Almendras tostadas con piel Dia Naturmundo 200 g,Dia Naturmundo
309204,Mix de frutos secos tostados sin sal añadida Dia Naturmundo 150 g,Dia Naturmundo
206131,Cerveza tostada Amstel Oro 33 cl,Amstel
280089P6,Cerveza tostada Dia Ramblers pack 6 x 33 cl,Dia Ramblers
125616,Avellanas tostadas Dia Naturmundo 200 g,Dia Naturmundo
297836,Pipas tostadas con leña Manzanares 360 g,Manzanares
275588,Almendras tostadas con piel sin sal Dia Naturmundo 200 g,Dia Naturmundo
274605,Cerveza tostada triple zero Ambar 33 cl,Ambar
301667,Cacahuetes con cáscara tostados sin sal añadida Dia Naturmundo 250 g,Dia Naturmundo
301409,"Copos de trigo integral, avena integral y arroz tostados Nestlé caja 300 g",Nestlé
220326,Cerveza Maestra Mahou Maestra 33 cl,Mahou
308675,Cápsulas de café lungo Dia Cafetería 16 unidades,Dia Cafetería
301666,Cacahuetes con cáscara salados Dia Naturmundo 250 g,Dia Naturmundo
63978,Pipas tijuana Grefusa 165 g,Grefusa
289182,Guacamole Dia Al Punto 200 g,Dia Al Punto
278849,Hummus clásico Dia Al Punto 220 g,Dia Al Punto
303499,Golosinas mini pizzas Trolli bolsa 100 g,Trolli
248815,Salsa gaucha Ybarra 250 ml,Ybarra
47840,Fabada asturiana Dia Al Punto 435 g,Dia Al Punto
183750,Mini tortilla de patatas con cebolla Dia Al Punto 220 g,Dia Al Punto
27933,Lentejas con chorizo Dia Al Punto 430 g,Dia Al Punto
33811,Callos con chorizo Dia Al Punto 380 g,Dia Al Punto
308574,Macarrones boloñesa 350 g,DIA
43231,Gazpacho Dia Al Punto 1 L,Dia Al Punto
284379,Sándwich mixto cremoso Lm 150 g,Lm
49694,Cocido madrileño Dia Al Punto 440 g,Dia Al Punto
263607,Hamburguesa con bacon Dia Al Punto 220 g,Dia Al Punto
278850,Hummus de pimiento Dia Al Punto 220 g,Dia Al Punto
140744,Volantinas con queso Dia Al Punto 145 g,Dia Al Punto
264423,Ensaladilla rusa Dia Al Punto 250 g,Dia Al Punto
296201,Flautas de carne barbacoa con bacon Dia Al Punto 275 g,Dia Al Punto
