id_producto;nombre;precio;categoria_actual;subcategoria_actual;categoria_nueva;subcategoria_nueva
ME-2862;Café en cápsula classic Hacendado;355;Desayuno y Snack;Café y cacaos;;
ME-2853;Café en cápsula Colombia Hacendado;380;Desayuno y Snack;Café y cacaos;;
ME-2867;Café en cápsula cortado Dolce Gusto;395;Desayuno y Snack;Café y cacaos;;
ME-2891;Café en cápsula cortado Tassimo;589;Desayuno y Snack;Café y cacaos;;
ME-2857;Café en cápsula descafeinado espresso Hacendado;385;Desayuno y Snack;Café y cacaos;;
ME-2863;Café en cápsula descafeinado espresso intenso Dolce Gusto;395;Desayuno y Snack;Café y cacaos;;
ME-2852;Café en cápsula descafeinado Hacendado;385;Desayuno y Snack;Café y cacaos;;
ME-2892;Café en cápsula descafeinado Tassimo;589;Desayuno y Snack;Café y cacaos;;
ME-2872;Café en cápsula doble espresso Hacendado;355;Desayuno y Snack;Café y cacaos;;
ME-2854;Café en cápsula espresso Hacendado;380;Desayuno y Snack;Café y cacaos;;
ME-2859;Café en cápsula espresso intenso Dolce Gusto;395;Desayuno y Snack;Café y cacaos;;
ME-2889;Café en cápsula espresso Tassimo;589;Desayuno y Snack;Café y cacaos;;
ME-2860;Café en cápsula extra forte Hacendado;355;Desayuno y Snack;Café y cacaos;;
ME-2851;Café en cápsula extra fuerte Hacendado;380;Desayuno y Snack;Café y cacaos;;
ME-2861;Café en cápsula forte Hacendado;355;Desayuno y Snack;Café y cacaos;;
ME-2890;Café en cápsula largo Tassimo;589;Desayuno y Snack;Café y cacaos;;
ME-2855;Café en cápsula ristretto Hacendado;380;Desayuno y Snack;Café y cacaos;;
ME-2866;Café en cápsula ristretto napoli Dolce Gusto;395;Desayuno y Snack;Café y cacaos;;
ME-2858;Café en cápsula sabor Caramel Hacendado;240;Desayuno y Snack;Café y cacaos;;
ME-2856;Café en cápsulas doble espresso Hacendado;380;Desayuno y Snack;Café y cacaos;;
ME-3093;Café en grano extra fuerte Hacendado;1100;Desayuno y Snack;Café y cacaos;;
ME-3091;Café en grano natural Hacendado;1100;Desayuno y Snack;Café y cacaos;;
ME-3092;Café en grano natural Hacendado descafeinado;1250;Desayuno y Snack;Café y cacaos;;
ME-3076;Café molido Colombia Hacendado;370;Desayuno y Snack;Café y cacaos;;
ME-3074;Café molido descafeinado Hacendado;520;Desayuno y Snack;Café y cacaos;;
ME-3077;Café molido descafeinado Hacendado Espresso;380;Desayuno y Snack;Café y cacaos;;
ME-3072;Café molido fuerte Hacendado;490;Desayuno y Snack;Café y cacaos;;
ME-3070;Café molido mezcla Hacendado;520;Desayuno y Snack;Café y cacaos;;
ME-3079;Café molido mezcla intensa La Estrella;395;Desayuno y Snack;Café y cacaos;;
ME-3078;Café molido mezcla Marcilla gran aroma;395;Desayuno y Snack;Café y cacaos;;
ME-3068;Café molido natural Hacendado;490;Desayuno y Snack;Café y cacaos;;
ME-2901;Café monodosis descafeinado natural Hacendado;330;Desayuno y Snack;Café y cacaos;;
ME-2900;Café monodosis mezcla Hacendado;340;Desayuno y Snack;Café y cacaos;;
ME-2899;Café monodosis natural Hacendado;300;Desayuno y Snack;Café y cacaos;;
ME-3147;Café soluble cappuccino caramelo Hacendado;300;Desayuno y Snack;Café y cacaos;;
ME-3146;Café soluble cappuccino Hacendado;275;Desayuno y Snack;Café y cacaos;;
ME-3137;Café soluble classic en sobres Hacendado;110;Desayuno y Snack;Café y cacaos;;
ME-3135;Café soluble Classic Hacendado;440;Desayuno y Snack;Café y cacaos;;
ME-3142;Café soluble descafeinado en sobres Hacendado;120;Desayuno y Snack;Café y cacaos;;
ME-3140;Café soluble descafeinado Hacendado;465;Desayuno y Snack;Café y cacaos;;
ME-3143;Café soluble descafeinado Nescafé classic;850;Desayuno y Snack;Café y cacaos;;
ME-3145;Café soluble Espresso Creme Hacendado;290;Desayuno y Snack;Café y cacaos;;
ME-3138;Café soluble natural Nescafé classic;850;Desayuno y Snack;Café y cacaos;;
ME-3674;Caramelos miel sabor limón Pifarré;115;Desayuno y Snack;Mermelada y Miel;;
ME-2479;Cereales avena Crunchy Hacendado;190;Desayuno y Snack;Cereales para desayuno;;
ME-2480;Cereales avena Crunchy Hacendado de cacao;215;Desayuno y Snack;Cereales para desayuno;;
ME-2478;Cereales Cereal Mix Hacendado 0% azúcares añadidos;240;Desayuno y Snack;Cereales para desayuno;;
ME-2474;Cereales con salvado de trigo Fibra Sticks Hacendado;180;Desayuno y Snack;Cereales para desayuno;;
ME-2455;Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos;150;Desayuno y Snack;Cereales para desayuno;;
ME-2456;Cereales copos de maíz Corn Flakes Kellogg's;250;Desayuno y Snack;Cereales para desayuno;;
ME-1779;Aceite de coco virgen Hacendado;525;Despensa;Aceites;;
ME-1777;Aceite de girasol refinado 0,2º Hacendado;845;Despensa;Aceites;;
ME-1758;Aceite de oliva 0,4º Hacendado;1975;Despensa;Aceites;;
ME-1763;Aceite de oliva 1º Hacendado;2085;Despensa;Aceites;;
ME-1760;Aceite de oliva virgen extra Hacendado;1455;Despensa;Aceites;;
ME-1762;Aceite de oliva virgen extra Hacendado Gran Selección;595;Despensa;Aceites;;
ME-1768;Aceite de oliva virgen extra Picual Casa Juncal;485;Despensa;Aceites;;
ME-1765;Aceite de oliva virgen Hacendado;1285;Despensa;Aceites;;
ME-2341;Aliño de aceite con perejil y ajo Hacendado;180;Despensa;Aceites;;
ME-2590;Arroz Albufera Hacendado;295;Despensa;Arroz, pasta y quinoa;;
ME-2594;Arroz basmati aromático Hacendado;210;Despensa;Arroz, pasta y quinoa;;
ME-1830;Arroz cocido basmati Sabroz;115;Despensa;Arroz, pasta y quinoa;;
ME-1831;Arroz cocido integral Sabroz;110;Despensa;Arroz, pasta y quinoa;;
ME-1833;Arroz cocido redondo Sabroz;110;Despensa;Arroz, pasta y quinoa;;
ME-2605;Arroz con verduras para microondas Hacendado ultracongelado;200;Despensa;Arroz, pasta y quinoa;;
ME-1836;Arroz de verduras Hacendado;350;Despensa;Arroz, pasta y quinoa;;
ME-2599;Arroz integral largo Hacendado;165;Despensa;Arroz, pasta y quinoa;;
ME-2587;Arroz largo Hacendado;125;Despensa;Arroz, pasta y quinoa;;
ME-2606;Arroz marinera Hacendado ultracongelado;220;Despensa;Arroz, pasta y quinoa;;
ME-2604;Arroz negro Hacendado ultracongelado;300;Despensa;Arroz, pasta y quinoa;;
ME-2602;Arroz para microondas Hacendado ultracongelado;200;Despensa;Arroz, pasta y quinoa;;
ME-2586;Arroz redondo Hacendado;130;Despensa;Arroz, pasta y quinoa;;
ME-2593;Arroz redondo J Sendra Hacendado;160;Despensa;Arroz, pasta y quinoa;;
ME-2600;Arroz redondo Sabor;245;Despensa;Arroz, pasta y quinoa;;
ME-2598;Arroz redondo SOS;188;Despensa;Arroz, pasta y quinoa;;
ME-2601;Arroz tres delicias Hacendado ultracongelado;285;Despensa;Arroz, pasta y quinoa;;
ME-2596;Arroz vaporizado Hacendado;155;Despensa;Arroz, pasta y quinoa;;
ME-3415;Azúcar glas Hacendado;260;Despensa;Azúcares y edulcorantes;;
ME-3412;Azúcar moreno de caña Hacendado;190;Despensa;Azúcares y edulcorantes;;
ME-3413;Azúcar moreno en sobres Hacendado;175;Despensa;Azúcares y edulcorantes;;
ME-1701;Azúcar vainillado Hacendado;130;Despensa;Azúcares y edulcorantes;;
ME-1455;Aroma de vainilla Hacendado;200;Despensa;Especias e hierbas secas;;
ME-2142;Azafrán hebra Hacendado;195;Despensa;Especias e hierbas secas;;
ME-2141;Azafrán molido Hacendado;190;Despensa;Especias e hierbas secas;;
ME-2472;Avena molida Hacendado;115;Despensa;Harinas;;
ME-1439;Harina de espelta Hacendado 100% integral;145;Despensa;Harinas;;
ME-1433;Harina de fuerza Hacendado;95;Despensa;Harinas;;
ME-1444;Harina de garbanzo Hacendado;200;Despensa;Harinas;;
ME-1432;Harina de trigo grande Hacendado;295;Despensa;Harinas;;
ME-1431;Harina de trigo Hacendado;72;Despensa;Harinas;;
ME-2840;Alubia blanca Hacendado;245;Despensa;Legumbres secas;;
ME-2836;Alubia cocida blanca Hacendado;80;Despensa;Legumbres secas;;
ME-2843;Alubia cocida granja Hacendado;175;Despensa;Legumbres secas;;
ME-2839;Alubia cocida pinta Hacendado;125;Despensa;Legumbres secas;;
ME-2838;Alubia cocida roja Hacendado;120;Despensa;Legumbres secas;;
ME-2845;Alubia granja Hacendado;345;Despensa;Legumbres secas;;
ME-2841;Alubia negra Hacendado;250;Despensa;Legumbres secas;;
ME-2844;Alubia pinta Hacendado;240;Despensa;Legumbres secas;;
ME-2842;Alubia roja Hacendado;320;Despensa;Legumbres secas;;
ME-1873;Alubias a la jardinera Hacendado;120;Despensa;Legumbres secas;;
ME-3508;Crema de lentejas Hacendado;170;Despensa;Legumbres secas;;
ME-2794;Garbanzo cocido Hacendado;85;Despensa;Legumbres secas;;
ME-2796;Garbanzo cocido Pedrosillano Hacendado;95;Despensa;Legumbres secas;;
ME-2797;Garbanzo Hacendado;220;Despensa;Legumbres secas;;
ME-2799;Garbanzo lechoso Andaluz Hacendado;250;Despensa;Legumbres secas;;
ME-2798;Garbanzo pedrosillano Hacendado;190;Despensa;Legumbres secas;;
ME-1875;Garbanzos a la jardinera Hacendado;120;Despensa;Legumbres secas;;
ME-1874;Garbanzos a la riojana Hacendado;135;Despensa;Legumbres secas;;
ME-1786;Escamas de sal marina natural Polasal;200;Despensa;Sales;;
ME-1411;Habas fritas con sal Hacendado;130;Despensa;Sales;;
ME-2281;Allioli Chovi;155;Despensa;Salsas, caldos y condimentos preparados;;
ME-2283;Allioli en sobres individuales Hacendado;160;Despensa;Salsas, caldos y condimentos preparados;;
ME-2282;Allioli Hacendado;110;Despensa;Salsas, caldos y condimentos preparados;;
ME-3464;Caldo de pollo Avecrem en pastillas;295;Despensa;Salsas, caldos y condimentos preparados;;
ME-3455;Caldo de pollo casero Gallina Blanca;185;Despensa;Salsas, caldos y condimentos preparados;;
ME-3454;Caldo de pollo Hacendado;80;Despensa;Salsas, caldos y condimentos preparados;;
ME-3459;Caldo de pollo Hacendado bajo en sal;120;Despensa;Salsas, caldos y condimentos preparados;;
ME-3467;Caldo de pollo Hacendado en pastillas;145;Despensa;Salsas, caldos y condimentos preparados;;
ME-1772;Crema de vinagre balsámico de Módena Hacendado;180;Despensa;Vinagres;;
