id_api,nombre_comercial,precio,precio_unidad,marca,url,categoria_ahorramas
,Jamón cocido duroc en lonchas edición 1954 ElPozo 150g,2.0,"(13,33€/KILO)",,https://www.ahorramas.com/jamon-cocido-duroc-en-lonchas-edicion-1954-elpozo-150g-64698.html,frescos
,Medias alas de pollo Alipende 650g aproximadamente,3.38,"(5,20€/Kg)",,https://www.ahorramas.com/medias-alas-de-pollo-alipende-650g-aproximadamente-60595.html,frescos
,Queso havarti light en lonchas Alipende 200g,2.49,"(12,45€/KILO)",,https://www.ahorramas.com/queso-havarti-light-en-lonchas-alipende-200g-72019.html,frescos
,"Zumo de naranja exprimido natural botella 0,5l",2.95,"(5,90€/LITRO)",,https://www.ahorramas.com/zumo-de-naranja-exprimido-natural-botella-05l-52839.html,frescos
,Huevos ecológicos M-L Rujamar 8 unidades,3.95,"(5,93€/DOCENA)",,https://www.ahorramas.com/huevos-ecologicos-m-l-rujamar-8-unidades-62045.html,frescos
,Patas de pulpo Antonio & Ricardo 250g sin gluten,9.95,"(39,80€/KILO)",,https://www.ahorramas.com/patas-de-pulpo-antonio-ricardo-250g-sin-gluten-65767.html,frescos
,Queso burrata Antonella 125 gr,2.3,"(18,40€/KG.PESO ESC)",,https://www.ahorramas.com/queso-burrata-antonella-125-gr-67195.html,frescos
,Queso Feta Denominación De Origen Protegida Hotos 150G Pieza,2.4,"(16,00€/KILO)",,https://www.ahorramas.com/queso-feta-denominacion-de-origen-protegida-hotos-150g-pieza-61003.html,frescos
,Tomate cherry más crujientes y jugosos Manolito 250g,2.49,"(9,96€/KILO)",,https://www.ahorramas.com/tomate-cherry-mas-crujientes-y-jugosos-manolito-250g-60289.html,frescos
,Carne picada de cerdo para burger meat El Pozo 800g aprox,4.99,"(6,24€/KILO)",,https://www.ahorramas.com/carne-picada-de-cerdo-para-burger-meat-el-pozo-800g-aprox-73355.html,frescos
,Flamenquín extrarcrujiente de pavo y queso sin gluten Aldelis 255g,3.49,"(13,69€/KILO)",,https://www.ahorramas.com/flamenquin-extrarcrujiente-de-pavo-y-queso-sin-gluten-aldelis-255g-87857.html,frescos
,Salchicha Wecken 300gr frankfurt,3.29,"(10,97€/KILO)",,https://www.ahorramas.com/salchicha-wecken-300gr-frankfurt-74090.html,frescos
,Taquitos De Jamón Loriente 2X75G,2.19,"(14,60€/KILO)",,https://www.ahorramas.com/taquitos-de-jamon-loriente-2x75g-62528.html,frescos
,Queso blanco Alipende pack 4 uds,1.15,"(4,60€/KILO)",,https://www.ahorramas.com/queso-blanco-alipende-pack-4-uds-76856.html,frescos
,Naranja de mesa bolsa 3kg,4.5,"(1,50€/KILO)",,https://www.ahorramas.com/naranja-de-mesa-bolsa-3kg-68728.html,frescos
,Ensalada brotes tiernos mezcla Alipende 100g,1.2,"(12,00€/KILO)",,https://www.ahorramas.com/ensalada-brotes-tiernos-mezcla-alipende-100g-84451.html,frescos
,Pechuguita pollo asada La Carloteña 100g,2.0,"(20,00€/KILO)",,https://www.ahorramas.com/pechuguita-pollo-asada-la-carlotena-100g-60688.html,frescos
,Mortadela Alipende con aceitunas en lonchas 250g,1.25,"(5,00€/KILO)",,https://www.ahorramas.com/mortadela-alipende-con-aceitunas-en-lonchas-250g-73424.html,frescos
,"Huevos de gallinas sueltas en el gallinero Alipende 12u ""clase m""",2.99,"(2,99€/DOCENA)",,https://www.ahorramas.com/huevos-de-gallinas-sueltas-en-el-gallinero-alipende-12u-clase-m-31204.html,frescos
,Queso burratina Antonella 2x50gr,1.99,"(19,90€/KG.PESO ESC)",,https://www.ahorramas.com/queso-burratina-antonella-2x50gr-70843.html,frescos
,Preparado para cocido bandeja 1kg aproximadamente,2.19,"(2,19€/Kg)",,https://www.ahorramas.com/preparado-para-cocido-bandeja-1kg-aproximadamente-8558.html,frescos
,Taquitos de chorizo Revilla pack 2 de 75g,1.91,"(12,73€/KILO)",,https://www.ahorramas.com/taquitos-de-chorizo-revilla-pack-2-de-75g-18231.html,frescos
,Burguer meat de Angus Miguel Vergara pack 2 de 160g,5.99,"(18,72€/KILO)",,https://www.ahorramas.com/burguer-meat-de-angus-miguel-vergara-pack-2-de-160g-10815.html,frescos
,Burger meat Angus Miguel Vergara 350g,6.49,"(18,54€/KILO)",,https://www.ahorramas.com/burger-meat-angus-miguel-vergara-350g-68791.html,frescos
,Queso mezcla curado 300g,3.42,"(11,40€/KILO)",,https://www.ahorramas.com/queso-mezcla-curado-300g-52953.html,frescos
,Acelga manojo 750g,1.99,"(2,65€/KILO)",,https://www.ahorramas.com/acelga-manojo-750g-39248.html,frescos
,Lechuga batavia 250gr,1.59,"(6,36€/KILO)",,https://www.ahorramas.com/lechuga-batavia-250gr-70271.html,frescos
,Queso semicurado en lonchas Alipende 200g,2.45,"(12,25€/KILO)",,https://www.ahorramas.com/queso-semicurado-en-lonchas-alipende-200g-76868.html,frescos
,Queso fresco Vega e Hijos 250g,3.09,"(12,36€/KILO)",,https://www.ahorramas.com/queso-fresco-vega-e-hijos-250g-24694.html,frescos
,Queso semicurado ya cortado Alipende cuña 250g,3.16,"(12,64€/KILO)",,https://www.ahorramas.com/queso-semicurado-ya-cortado-alipende-cuna-250g-70567.html,frescos
,Paleta cebo de campo 50% ibérica Lasencia pack 2 de 50g,6.09,"(60,90€/KILO)",,https://www.ahorramas.com/paleta-cebo-de-campo-50-iberica-lasencia-pack-2-de-50g-43509.html,frescos
,"Pechuga de pollo entera XXL Alipende 1,5kg aproximadamente",9.3,"(6,20€/Kg)",,https://www.ahorramas.com/pechuga-de-pollo-entera-xxl-alipende-15kg-aproximadamente-26211.html,frescos
,Codillo de jamón y paleta Paulino Martín 200g aproximadamente,0.78,"(3,90€/Kg)",,https://www.ahorramas.com/codillo-de-jamon-y-paleta-paulino-martin-200g-aproximadamente-41729.html,frescos
,Queso de cabra en lonchas Pastor 125g,2.79,"(22,32€/KILO)",,https://www.ahorramas.com/queso-de-cabra-en-lonchas-pastor-125g-46189.html,frescos
,Lechuga Romana 1 unidad,1.39,"(1,85€/KILO)",,https://www.ahorramas.com/lechuga-romana-1-unidad-14087.html,frescos
,Burger meat de cerdo ibérico pack 4 de 90g,3.99,"(11,08€/KILO)",,https://www.ahorramas.com/burger-meat-de-cerdo-iberico-pack-4-de-90g-83834.html,frescos
,Queso gouda cuña tierno Royal Crown 325g,2.38,"(7,32€/KILO)",,https://www.ahorramas.com/queso-gouda-cuna-tierno-royal-crown-325g-96630.html,frescos
,Piña natural en rodajas Freshkia 475g,3.99,"(8,40€/KILO)",,https://www.ahorramas.com/pina-natural-en-rodajas-freshkia-475g-47818.html,frescos
,Queso parmigiano reggiano Michelangelo 200g,7.69,"(38,45€/KILO)",,https://www.ahorramas.com/queso-parmigiano-reggiano-michelangelo-200g-59254.html,frescos
,Patata para freír bolsa 2kg,3.9,"(1,95€/KILO)",,https://www.ahorramas.com/patata-para-freir-bolsa-2kg-24774.html,frescos
,Cebolla francesa 500g,1.99,"(3,98€/KILO)",,https://www.ahorramas.com/cebolla-francesa-500g-68713.html,frescos
,Mortadela siciliana en lonchas Alipende 250g,1.25,"(5,00€/KILO)",,https://www.ahorramas.com/mortadela-siciliana-en-lonchas-alipende-250g-73425.html,frescos
,Manzana Ambrosia Bolsa 1k,2.99,"(2,99€/KILO)",,https://www.ahorramas.com/manzana-ambrosia-bolsa-1k-85801.html,frescos
,"Traseros de pollo XXL Alipende 1,5kg aprox",4.35,"(2,90€/Kg)",,https://www.ahorramas.com/traseros-de-pollo-xxl-alipende-15kg-aprox-25625.html,frescos
,Salchicha El Pozo 275 gr Hot Dog,1.5,"(5,45€/KILO)",,https://www.ahorramas.com/salchicha-el-pozo-275-gr-hot-dog-69456.html,frescos
,Salchichón en lonchas Alipende pack 4 de 50g,1.71,"(8,55€/KILO)",,https://www.ahorramas.com/salchichon-en-lonchas-alipende-pack-4-de-50g-82456.html,frescos
,Croquetas de cocido Aldelis 380g,3.99,"(10,50€/KILO)",,https://www.ahorramas.com/croquetas-de-cocido-aldelis-380g-13991.html,frescos
,Hamburguesa de pollo y pavo Aldelis pack 4 de 80g,3.49,"(10,91€/KILO)",,https://www.ahorramas.com/hamburguesa-de-pollo-y-pavo-aldelis-pack-4-de-80g-31459.html,frescos
,Burger meat de pollo Granja Gourmet 540g,3.99,"(7,39€/KILO)",,https://www.ahorramas.com/burger-meat-de-pollo-granja-gourmet-540g-97858.html,frescos
,Paté al roquefort Alipende 160g,1.15,"(7,19€/KILO)",,https://www.ahorramas.com/pate-al-roquefort-alipende-160g-40788.html,frescos
,Jamón de cebo 50% raza ibérico Isidro Revilla 100 gr,5.3,"(53,00€/KILO)",,https://www.ahorramas.com/jamon-de-cebo-50-raza-iberico-isidro-revilla-100-gr-70158.html,frescos
,Pechuga de pavo en dados serrano 150gr,1.99,"(13,27€/KILO)",,https://www.ahorramas.com/pechuga-de-pavo-en-dados-serrano-150gr-34322.html,frescos
,Queso havarti lonchas Arla 175 gr,3.45,"(19,71€/KILO)",,https://www.ahorramas.com/queso-havarti-lonchas-arla-175-gr-60682.html,frescos
,Lechuga romana Alipende 200g,1.15,"(5,75€/KILO)",,https://www.ahorramas.com/lechuga-romana-alipende-200g-84628.html,frescos
,Moras bandeja 125g,2.79,"(22,32€/KILO)",,https://www.ahorramas.com/moras-bandeja-125g-68731.html,frescos
,Boniato para microondas Sweetpat 400g,2.19,"(5,47€/KILO)",,https://www.ahorramas.com/boniato-para-microondas-sweetpat-400g-14684.html,frescos
,Salchicha frankfurt con queso Alipende 140g pack 4 uds,1.99,"(3,55€/KILO)",,https://www.ahorramas.com/salchicha-frankfurt-con-queso-alipende-140g-pack-4-uds-41961.html,frescos
,Solomillo de cerdo extratierno al romero ElPozo 650g aproximadamente,7.14,"(10,98€/Kg)",,https://www.ahorramas.com/solomillo-de-cerdo-extratierno-al-romero-elpozo-650g-aproximadamente-10793.html,frescos
,Pechuga de pavo braseado Campofrío finissimas 115g,1.99,"(18,09€/KILO)",,https://www.ahorramas.com/pechuga-de-pavo-braseado-campofrio-finissimas-115g-77166.html,frescos
,Espinazo de cerdo salado Emcesa 250g aproximadamente,1.3,"(5,20€/Kg)",,https://www.ahorramas.com/espinazo-de-cerdo-salado-emcesa-250g-aproximadamente-38113.html,frescos
,Filete contra de pollo Alipende 525g aproximadamente,3.41,"(6,56€/Kg)",,https://www.ahorramas.com/filete-contra-de-pollo-alipende-525g-aproximadamente-75487.html,frescos
,Maíz dulce 400gr,1.99,"(4,97€/KILO)",,https://www.ahorramas.com/maiz-dulce-400gr-68751.html,frescos
,Filete de añojo plancha All Natural ElPozo 350g aproximadamente,6.65,"(19,00€/Kg)",,https://www.ahorramas.com/filete-de-anojo-plancha-all-natural-elpozo-350g-aproximadamente-27602.html,frescos
,Lomo ibérico adobado fileteado Finura de Ibérico 350g aproximadamente,10.15,"(29,00€/Kg)",,https://www.ahorramas.com/lomo-iberico-adobado-fileteado-finura-de-iberico-350g-aproximadamente-31139.html,frescos
,Cintas de bacon Casa Tarradellas pack 2 de 100g,2.1,"(10,50€/KILO)",,https://www.ahorramas.com/cintas-de-bacon-casa-tarradellas-pack-2-de-100g-77936.html,frescos
,Tiras de pechuga de pollo topping Serrano 140g Natural,2.25,"(16,07€/KILO)",,https://www.ahorramas.com/tiras-de-pechuga-de-pollo-topping-serrano-140g-natural-54231.html,frescos
,Patata blanca guarnición 1kg,1.89,"(1,89€/KILO)",,https://www.ahorramas.com/patata-blanca-guarnicion-1kg-65306.html,frescos
,Carpaccio con queso parmigiano y salsa Roler 110g,4.1,"(37,27€/KILO)",,https://www.ahorramas.com/carpaccio-con-queso-parmigiano-y-salsa-roler-110g-28940.html,frescos
,Patata roja bolsa 2kg,3.78,"(1,89€/KILO)",,https://www.ahorramas.com/patata-roja-bolsa-2kg-60436.html,frescos
,Salchichas tipo frankfurt Campofrío pack 4 uds,2.45,"(4,38€/KILO)",,https://www.ahorramas.com/salchichas-tipo-frankfurt-campofrio-pack-4-uds-4521.html,frescos
,Jamón cocido en lonchas calidad extra Alipende 250g,2.15,"(8,60€/KILO)",,https://www.ahorramas.com/jamon-cocido-en-lonchas-calidad-extra-alipende-250g-82084.html,frescos
,Costilla cerdo adobada especial guisos Emcesa 1kg aproximadamente,6.99,"(6,99€/Kg)",,https://www.ahorramas.com/costilla-cerdo-adobada-especial-guisos-emcesa-1kg-aproximadamente-26391.html,frescos
,Pulpo a la vinagreta Arteiñaki 240g,6.99,"(29,13€/KG.PESO ESC)",,https://www.ahorramas.com/pulpo-a-la-vinagreta-arteinaki-240g-63318.html,frescos
,Mortadela calidad extra en lonchas Valle 150g,1.39,"(9,27€/KILO)",,https://www.ahorramas.com/mortadela-calidad-extra-en-lonchas-valle-150g-76000.html,frescos
,Queso fresco batido 0% materia grasa Margui 500g,1.1,"(2,20€/KILO)",,https://www.ahorramas.com/queso-fresco-batido-0-materia-grasa-margui-500g-51368.html,frescos
,Jamón cebo Ibérico Canpipork 100 gr,4.9,"(49,00€/KILO)",,https://www.ahorramas.com/jamon-cebo-iberico-canpipork-100-gr-83966.html,frescos
,Compango asturiano Famila 250g,2.6,"(10,40€/KILO)",,https://www.ahorramas.com/compango-asturiano-famila-250g-41763.html,frescos
,Compango asturiano con alubias Maybe 520g,5.2,"(10,00€/KILO)",,https://www.ahorramas.com/compango-asturiano-con-alubias-maybe-520g-76596.html,frescos
,Queso cheddar rojo en lonchas Lafuente 200g,1.85,"(9,25€/KILO)",,https://www.ahorramas.com/queso-cheddar-rojo-en-lonchas-lafuente-200g-63568.html,frescos
,Lacón asado en lonchas Tello 200g,2.1,"(10,50€/KILO)",,https://www.ahorramas.com/lacon-asado-en-lonchas-tello-200g-61485.html,frescos
,Salchicha Hot Dog AIA 500 gr Pavo,1.99,"(3,98€/KILO)",,https://www.ahorramas.com/salchicha-hot-dog-aia-500-gr-pavo-59298.html,frescos
,Paté a la pimienta Alipende 160g,1.1,"(6,88€/KILO)",,https://www.ahorramas.com/pate-a-la-pimienta-alipende-160g-40787.html,frescos
,Queso fundido en lonchas Alipende 16 uds,1.42,"(4,73€/KILO)",,https://www.ahorramas.com/queso-fundido-en-lonchas-alipende-16-uds-73200.html,frescos
,Ajo malla 500g,3.89,"(7,78€/KILO)",,https://www.ahorramas.com/ajo-malla-500g-68718.html,frescos
,Burger meat de ternera 1/2 libra Miguel Vergara 2 uds,5.99,"(13,61€/KILO)",,https://www.ahorramas.com/burger-meat-de-ternera-1-2-libra-miguel-vergara-2-uds-21384.html,frescos
,"Patata Princesa Amandine 1,5kg",2.97,"(1,98€/KILO)",,https://www.ahorramas.com/patata-princesa-amandine-15kg-50955.html,frescos
,Jamón gran reserva duroc en lonchas Magno 90g,2.89,"(32,11€/KILO)",,https://www.ahorramas.com/jamon-gran-reserva-duroc-en-lonchas-magno-90g-54842.html,frescos
,Solomillo de pollo empanado ElPozo 425g aproximadamente,5.1,"(11,86€/Kg)",,https://www.ahorramas.com/solomillo-de-pollo-empanado-elpozo-425g-aproximadamente-18095.html,frescos
,La gula del norte 200g fresca,6.35,"(31,75€/KILO)",,https://www.ahorramas.com/la-gula-del-norte-200g-fresca-69063.html,frescos
,Costilla de cerdo duroc troceada All natural ElPozo 500g aprox,4.75,"(9,50€/Kg)",,https://www.ahorramas.com/costilla-de-cerdo-duroc-troceada-all-natural-elpozo-500g-aprox-26424.html,frescos
,Chorizo en lonchas calidad extra España 200g,2.99,"(14,95€/KILO)",,https://www.ahorramas.com/chorizo-en-lonchas-calidad-extra-espana-200g-4495.html,frescos
,Minifuet Campofrío 50g,1.49,"(29,80€/KILO)",,https://www.ahorramas.com/minifuet-campofrio-50g-82638.html,frescos
,Burger meat vacuno El Pozo King 360g,4.1,"(11,39€/KILO)",,https://www.ahorramas.com/burger-meat-vacuno-el-pozo-king-360g-70437.html,frescos
,Queso tierno en lonchas light El Ventero 160g,3.8,"(23,75€/KILO)",,https://www.ahorramas.com/queso-tierno-en-lonchas-light-el-ventero-160g-30922.html,frescos
,Fiambre de sándwich en lonchas Alipende 300g,1.85,"(6,17€/KILO)",,https://www.ahorramas.com/fiambre-de-sandwich-en-lonchas-alipende-300g-43267.html,frescos
,Jamón serrano gran reserva sin aditivos Loriente 100g,3.29,"(32,90€/KILO)",,https://www.ahorramas.com/jamon-serrano-gran-reserva-sin-aditivos-loriente-100g-62090.html,frescos
,Lechuga viva trocadero verde 1ud,1.99,"(15,92€/KILO)",,https://www.ahorramas.com/lechuga-viva-trocadero-verde-1ud-27510.html,frescos
,"Codillo salmuerizado Alipende 1,35kg aproximadamente",9.44,"(6,99€/Kg)",,https://www.ahorramas.com/codillo-salmuerizado-alipende-135kg-aproximadamente-78282.html,frescos
,"Huevos de gallinas sueltas en el gallinero Alipende 6u ""clase l""",1.75,"(3,50€/DOCENA)",,https://www.ahorramas.com/huevos-de-gallinas-sueltas-en-el-gallinero-alipende-6u-clase-l-34647.html,frescos
,Pincho de jamón de cerdo adobado Alipende 4 uds 300g aproximadamente,3.6,"(12,00€/KILO)",,https://www.ahorramas.com/pincho-de-jamon-de-cerdo-adobado-alipende-4-uds-300g-aproximadamente-12208.html,frescos
,Pechuga pavo finas lonchas reducido en sal ElPozo pack 2 de 200g,4.1,"(10,25€/KILO)",,https://www.ahorramas.com/pechuga-pavo-finas-lonchas-reducido-en-sal-elpozo-pack-2-de-200g-60446.html,frescos
,Jamón cocido Casa Tarradellas 150gr finas lonchas,2.15,"(14,33€/KILO)",,https://www.ahorramas.com/jamon-cocido-casa-tarradellas-150gr-finas-lonchas-67763.html,frescos
,Media gallina Alipende 500g aproximadamente,2.9,"(5,80€/Kg)",,https://www.ahorramas.com/media-gallina-alipende-500g-aproximadamente-25862.html,frescos
,Pechuga de pavo al pimentón Aldelís 500g aproximadamente,5.5,"(11,00€/Kg)",,https://www.ahorramas.com/pechuga-de-pavo-al-pimenton-aldelis-500g-aproximadamente-34073.html,frescos
,Magro de cerdo Alipende 220g,2.46,"(11,18€/KILO)",,https://www.ahorramas.com/magro-de-cerdo-alipende-220g-76658.html,frescos
,Cecina en lonchas Palcarsa 100g,4.2,"(42,00€/KILO)",,https://www.ahorramas.com/cecina-en-lonchas-palcarsa-100g-77724.html,frescos
,Chorizo pincho picante Alipende 300g aproximadamente,2.7,"(9,00€/Kg)",,https://www.ahorramas.com/chorizo-pincho-picante-alipende-300g-aproximadamente-78071.html,frescos
,Fuet mini Alipende 50g,1.1,"(22,00€/KILO)",,https://www.ahorramas.com/fuet-mini-alipende-50g-87746.html,frescos
,Queso de oveja ya cortado Alipende cuña 250g,5.25,"(21,00€/KILO)",,https://www.ahorramas.com/queso-de-oveja-ya-cortado-alipende-cuna-250g-69834.html,frescos
,Queso de untar light Alipende 250g,1.33,"(5,32€/KILO)",,https://www.ahorramas.com/queso-de-untar-light-alipende-250g-84686.html,frescos
,Contramuslo sin piel y deshuesado de pollo BonPollo 800g Aprox,7.2,"(9,00€/Kg)",,https://www.ahorramas.com/contramuslo-sin-piel-y-deshuesado-de-pollo-bonpollo-800g-aprox-53637.html,frescos
,Queso de oveja Alipende cuña 275gr,3.77,"(13,71€/KILO)",,https://www.ahorramas.com/queso-de-oveja-alipende-cuna-275gr-84685.html,frescos
,Huevos ecológicos Alipende 6u clase l-xl,3.65,"(7,30€/DOCENA)",,https://www.ahorramas.com/huevos-ecologicos-alipende-6u-clase-l-xl-25267.html,frescos
,Alas de pollo adobadas Granja Gourmet 500g aproximadamente,2.8,"(5,60€/Kg)",,https://www.ahorramas.com/alas-de-pollo-adobadas-granja-gourmet-500g-aproximadamente-26251.html,frescos
,Patata gallega malla 3kg,5.85,"(1,95€/KILO)",,https://www.ahorramas.com/patata-gallega-malla-3kg-68350.html,frescos
,Ragout de pavo  All Natural ElPozo 500g aproximadamente,4.15,"(8,30€/Kg)",,https://www.ahorramas.com/ragout-de-pavo--all-natural-elpozo-500g-aproximadamente-12142.html,frescos
,Especial puchero con dos chorizos y una morcilla Maybe 250g,2.19,"(8,76€/KILO)",,https://www.ahorramas.com/especial-puchero-con-dos-chorizos-y-una-morcilla-maybe-250g-30581.html,frescos
,Salchicha wudy Aia 150gr con queso,1.1,"(7,33€/KILO)",,https://www.ahorramas.com/salchicha-wudy-aia-150gr-con-queso-76196.html,frescos
,Preparado para puchero Alipende 450g aproximadamente,3.15,"(7,00€/Kg)",,https://www.ahorramas.com/preparado-para-puchero-alipende-450g-aproximadamente-84775.html,frescos
,Queso fundido en porciones Alipende 16 uds,1.6,"(6,40€/KILO)",,https://www.ahorramas.com/queso-fundido-en-porciones-alipende-16-uds-84770.html,frescos
,Surimi en barritas Krissia 300g,4.65,"(15,50€/KILO)",,https://www.ahorramas.com/surimi-en-barritas-krissia-300g-48003.html,frescos
,Chorizo de león Palcarsa pieza 325g,4.3,"(13,23€/KILO)",,https://www.ahorramas.com/chorizo-de-leon-palcarsa-pieza-325g-82721.html,frescos
,"Alas de pollo bandeja Alipende 1,25kg aprox",5.19,"(4,15€/Kg)",,https://www.ahorramas.com/alas-de-pollo-bandeja-alipende-125kg-aprox-60591.html,frescos
,Queso mezcla curado La Leyenda 210 gr trufado,4.48,"(22,40€/KILO)",,https://www.ahorramas.com/queso-mezcla-curado-la-leyenda-210-gr-trufado-65360.html,frescos
,Melón primera partido,4.46,"(2,55€/Kg)",,https://www.ahorramas.com/melon-primera-partido--63861.html,frescos
,Bimi 200g,2.49,"(12,45€/KILO)",,https://www.ahorramas.com/bimi-200g-46543.html,frescos
,Longaniza imperial ElPozo 250 gr,2.99,"(11,96€/KILO)",,https://www.ahorramas.com/longaniza-imperial-elpozo-250-gr-70402.html,frescos
,Chuleta de aguja de cerdo duroc ElPozo 600g aproximadamente,3.59,"(5,98€/Kg)",,https://www.ahorramas.com/chuleta-de-aguja-de-cerdo-duroc-elpozo-600g-aproximadamente-26491.html,frescos
,Queso mozzarella de bufala Zanetti pieza 125g,1.85,"(14,80€/KILO)",,https://www.ahorramas.com/queso-mozzarella-de-bufala-zanetti-pieza-125g-82765.html,frescos
,Jamón curado selección en lonchas ElPozo 80 gr,1.5,"(18,75€/KILO)",,https://www.ahorramas.com/jamon-curado-seleccion-en-lonchas-elpozo-80-gr-19440.html,frescos
,Albahaca bolsa 20g,1.59,"(79,50€/KILO)",,https://www.ahorramas.com/albahaca-bolsa-20g-69755.html,frescos
,Gamba blanca cocida Octogamba 300g,7.99,"(26,63€/KILO)",,https://www.ahorramas.com/gamba-blanca-cocida-octogamba-300g-10480.html,frescos
,Sobrasada de mallorca Caldera 200g,1.59,"(7,95€/KILO)",,https://www.ahorramas.com/sobrasada-de-mallorca-caldera-200g-83378.html,frescos
,Remolacha cocida y pelada 500g,1.39,"(2,78€/KILO)",,https://www.ahorramas.com/remolacha-cocida-y-pelada-500g-68666.html,frescos
,Paté campaña Alipende 160g,1.15,"(7,19€/KILO)",,https://www.ahorramas.com/pate-campana-alipende-160g-40785.html,frescos
,Bacalao ahumado Eurosalmon 80g,4.45,"(55,63€/KILO)",,https://www.ahorramas.com/bacalao-ahumado-eurosalmon-80g-79399.html,frescos
,Cebolla dulce Freshnatur 1K,2.49,"(2,49€/KILO)",,https://www.ahorramas.com/cebolla-dulce-freshnatur-1k-86582.html,frescos
,Filete de panceta de cerdo duroc ElPozo 500g aproximadamente,3.5,"(7,00€/Kg)",,https://www.ahorramas.com/filete-de-panceta-de-cerdo-duroc-elpozo-500g-aproximadamente-26488.html,frescos
,Suprema Atún Aleta amarilla Gourmar Bandeja,4.37,"(23,00€/Kg)",,https://www.ahorramas.com/suprema-atun-aleta-amarilla-gourmar-bandeja-18543.html,frescos
,Bloc de foie gras de pato Martiko lata 130g,6.95,"(53,46€/KILO)",,https://www.ahorramas.com/bloc-de-foie-gras-de-pato-martiko-lata-130g-57218.html,frescos
,Pimiento mini dulce 200g,1.59,"(7,95€/KILO)",,https://www.ahorramas.com/pimiento-mini-dulce-200g-71840.html,frescos
,Queso Fundido En Lonchas El Caserío 14 Unidades,2.85,"(10,88€/KILO)",,https://www.ahorramas.com/queso-fundido-en-lonchas-el-caserio-14-unidades-62267.html,frescos
,Rallado para pasta Lafuente 300g,2.29,"(7,63€/KILO)",,https://www.ahorramas.com/rallado-para-pasta-lafuente-300g-50900.html,frescos
,Chuleta de pavo al ajillo Aldelis 450g aproximadamente,4.05,"(9,00€/Kg)",,https://www.ahorramas.com/chuleta-de-pavo-al-ajillo-aldelis-450g-aproximadamente-83063.html,frescos
,Queso blanco 0% materia grasa Alipende pack 4 uds,1.15,"(4,60€/KILO)",,https://www.ahorramas.com/queso-blanco-0-materia-grasa-alipende-pack-4-uds-76855.html,frescos
,Queso fresco mascarpone Antonella 250gr,2.75,"(11,00€/KILO)",,https://www.ahorramas.com/queso-fresco-mascarpone-antonella-250gr-68374.html,frescos
,Lomo de pavo Serrano 310g,3.99,"(12,87€/KILO)",,https://www.ahorramas.com/lomo-de-pavo-serrano-310g-81096.html,frescos
,Burger meat de vacuno Pujol´s 2 x 150g,8.95,"(29,83€/KILO)",,https://www.ahorramas.com/burger-meat-de-vacuno-pujols-2-x-150g-70433.html,frescos
,Huevos cocidos camperos de Corral de Monegros 6 unid,3.19,"(7,97€/KILO)",,https://www.ahorramas.com/huevos-cocidos-camperos-de-corral-de-monegros-6-unid-70453.html,frescos
,Salchicha king ELPOZO 330g maxi queso,2.25,"(6,82€/KILO)",,https://www.ahorramas.com/salchicha-king-elpozo-330g-maxi-queso-66079.html,frescos
,Guancialeen tiras Ferrarini 100 gr,2.49,"(24,90€/KILO)",,https://www.ahorramas.com/guancialeen-tiras-ferrarini-100-gr-73442.html,frescos
,Paté tapa negra La Piara 3x75g,3.18,"(14,13€/KILO)",,https://www.ahorramas.com/pate-tapa-negra-la-piara-3x75g-34477.html,frescos
,Queso cheddar Tranchettes extra fundente  8 unidades,2.15,"(14,33€/KILO)",,https://www.ahorramas.com/queso-cheddar-tranchettes-extra-fundente--8-unidades-67895.html,frescos
,Tofu fresco Man Fong 450g,3.1,"(6,89€/KILO)",,https://www.ahorramas.com/tofu-fresco-man-fong-450g-31228.html,frescos
,Pechuga de pavo en lonchas Alipende 250g,2.79,"(11,16€/KILO)",,https://www.ahorramas.com/pechuga-de-pavo-en-lonchas-alipende-250g-73421.html,frescos
,Burger meat selección Miguel Vergara 360g,5.49,"(15,25€/KILO)",,https://www.ahorramas.com/burger-meat-seleccion-miguel-vergara-360g-69125.html,frescos
,Panceta curada Famila pieza 250g,3.12,"(12,48€/KILO)",,https://www.ahorramas.com/panceta-curada-famila-pieza-250g-30951.html,frescos
,Huevo cocido Dovo 4 unidades pelado,1.79,"(9,42€/KILO)",,https://www.ahorramas.com/huevo-cocido-dovo-4-unidades-pelado-84288.html,frescos
,Queso Vaca que ríe Light porciones pack 16 unidades,2.99,"(11,96€/KILO)",,https://www.ahorramas.com/queso-vaca-que-rie-light-porciones-pack-16-unidades-38771.html,frescos
,Salpicón Angomar 400g,4.99,"(12,47€/KILO)",,https://www.ahorramas.com/salpicon-angomar-400g-11630.html,frescos
,Salchichas tipo jumbo classic Oscar Mayer 350g pack 4 uds,2.55,"(7,29€/KILO)",,https://www.ahorramas.com/salchichas-tipo-jumbo-classic-oscar-mayer-350g-pack-4-uds-46606.html,frescos
,Ensalada queso de cabra Alipende 175g,3.65,"(20,86€/KILO)",,https://www.ahorramas.com/ensalada-queso-de-cabra-alipende-175g-85389.html,frescos
,Queso mezcla curado ya cortado Alipende cuñas 250g,3.55,"(14,20€/KILO)",,https://www.ahorramas.com/queso-mezcla-curado-ya-cortado-alipende-cunas-250g-69838.html,frescos
